,municipio_id_sus,nome,uf_sigla,periodo_codigo,indicadores_nome,nota_porcentagem,meta,municipio_uf
2657,350860,Cachoeira Paulista,SP,2022.Q3,Cobertura Polio e Penta,44,95.0,Cachoeira Paulista-SP
2658,350860,Cachoeira Paulista,SP,2022.Q3,Hipertensão (PA Aferida),20,50.0,Cachoeira Paulista-SP
2659,350860,Cachoeira Paulista,SP,2022.Q3,Diabetes (Hemoglobina Glicada),5,50.0,Cachoeira Paulista-SP
2660,316290,São João Nepomuceno,MG,2022.Q3,Pré-Natal (6 consultas),18,45.0,São João Nepomuceno-MG
2661,316290,São João Nepomuceno,MG,2022.Q3,Pré-Natal (Sífilis e HIV),45,60.0,São João Nepomuceno-MG
2662,316290,São João Nepomuceno,MG,2022.Q3,Gestantes Saúde Bucal,37,60.0,São João Nepomuceno-MG
2663,316290,São João Nepomuceno,MG,2022.Q3,Cobertura Citopatológico,22,40.0,São João Nepomuceno-MG
2664,316290,São João Nepomuceno,MG,2022.Q3,Cobertura Polio e Penta,55,95.0,São João Nepomuceno-MG
2665,316290,São João Nepomuceno,MG,2022.Q3,Hipertensão (PA Aferida),22,50.0,São João Nepomuceno-MG
2666,316290,São João Nepomuceno,MG,2022.Q3,Diabetes (Hemoglobina Glicada),15,50.0,São João Nepomuceno-MG
2667,500215,Bodoquena,MS,2022.Q3,Pré-Natal (6 consultas),43,45.0,Bodoquena-MS
2668,500215,Bodoquena,MS,2022.Q3,Pré-Natal (Sífilis e HIV),50,60.0,Bodoquena-MS
2669,500215,Bodoquena,MS,2022.Q3,Gestantes Saúde Bucal,20,60.0,Bodoquena-MS
2670,500215,Bodoquena,MS,2022.Q3,Cobertura Citopatológico,10,40.0,Bodoquena-MS
2671,500215,Bodoquena,MS,2022.Q3,Cobertura Polio e Penta,80,95.0,Bodoquena-MS
2672,500215,Bodoquena,MS,2022.Q3,Hipertensão (PA Aferida),17,50.0,Bodoquena-MS
2673,500215,Bodoquena,MS,2022.Q3,Diabetes (Hemoglobina Glicada),14,50.0,Bodoquena-MS
2674,316500,São Tiago,MG,2022.Q3,Pré-Natal (6 consultas),41,45.0,São Tiago-MG
2675,316500,São Tiago,MG,2022.Q3,Pré-Natal (Sífilis e HIV),29,60.0,São Tiago-MG
2676,316500,São Tiago,MG,2022.Q3,Gestantes Saúde Bucal,0,60.0,São Tiago-MG
2677,316500,São Tiago,MG,2022.Q3,Cobertura Citopatológico,10,40.0,São Tiago-MG
2678,316500,São Tiago,MG,2022.Q3,Cobertura Polio e Penta,77,95.0,São Tiago-MG
2679,316500,São Tiago,MG,2022.Q3,Hipertensão (PA Aferida),9,50.0,São Tiago-MG
2680,316500,São Tiago,MG,2022.Q3,Diabetes (Hemoglobina Glicada),5,50.0,São Tiago-MG
2681,431840,São Jerônimo,RS,2022.Q3,Pré-Natal (6 consultas),35,45.0,São Jerônimo-RS
2682,431840,São Jerônimo,RS,2022.Q3,Pré-Natal (Sífilis e HIV),43,60.0,São Jerônimo-RS
2683,431840,São Jerônimo,RS,2022.Q3,Gestantes Saúde Bucal,30,60.0,São Jerônimo-RS
2684,431840,São Jerônimo,RS,2022.Q3,Cobertura Citopatológico,22,40.0,São Jerônimo-RS
2685,431840,São Jerônimo,RS,2022.Q3,Cobertura Polio e Penta,58,95.0,São Jerônimo-RS
2686,431840,São Jerônimo,RS,2022.Q3,Hipertensão (PA Aferida),31,50.0,São Jerônimo-RS
2687,431840,São Jerônimo,RS,2022.Q3,Diabetes (Hemoglobina Glicada),33,50.0,São Jerônimo-RS
2688,210565,Junco do Maranhão,MA,2022.Q3,Pré-Natal (6 consultas),37,45.0,Junco do Maranhão-MA
2689,210565,Junco do Maranhão,MA,2022.Q3,Pré-Natal (Sífilis e HIV),53,60.0,Junco do Maranhão-MA
2690,210565,Junco do Maranhão,MA,2022.Q3,Gestantes Saúde Bucal,55,60.0,Junco do Maranhão-MA
2691,210565,Junco do Maranhão,MA,2022.Q3,Cobertura Citopatológico,27,40.0,Junco do Maranhão-MA
2692,210565,Junco do Maranhão,MA,2022.Q3,Cobertura Polio e Penta,39,95.0,Junco do Maranhão-MA
2693,210565,Junco do Maranhão,MA,2022.Q3,Hipertensão (PA Aferida),27,50.0,Junco do Maranhão-MA
2694,210565,Junco do Maranhão,MA,2022.Q3,Diabetes (Hemoglobina Glicada),40,50.0,Junco do Maranhão-MA
2695,315015,Piedade de Caratinga,MG,2022.Q3,Pré-Natal (6 consultas),38,45.0,Piedade de Caratinga-MG
2696,315015,Piedade de Caratinga,MG,2022.Q3,Pré-Natal (Sífilis e HIV),35,60.0,Piedade de Caratinga-MG
2697,315015,Piedade de Caratinga,MG,2022.Q3,Gestantes Saúde Bucal,32,60.0,Piedade de Caratinga-MG
2698,315015,Piedade de Caratinga,MG,2022.Q3,Cobertura Citopatológico,26,40.0,Piedade de Caratinga-MG
2699,315015,Piedade de Caratinga,MG,2022.Q3,Cobertura Polio e Penta,89,95.0,Piedade de Caratinga-MG
2700,315015,Piedade de Caratinga,MG,2022.Q3,Hipertensão (PA Aferida),34,50.0,Piedade de Caratinga-MG
2701,315015,Piedade de Caratinga,MG,2022.Q3,Diabetes (Hemoglobina Glicada),46,50.0,Piedade de Caratinga-MG
2702,171420,Natividade,TO,2022.Q3,Pré-Natal (6 consultas),41,45.0,Natividade-TO
2703,171420,Natividade,TO,2022.Q3,Pré-Natal (Sífilis e HIV),53,60.0,Natividade-TO
2704,171420,Natividade,TO,2022.Q3,Gestantes Saúde Bucal,26,60.0,Natividade-TO
2705,171420,Natividade,TO,2022.Q3,Cobertura Citopatológico,18,40.0,Natividade-TO
2706,171420,Natividade,TO,2022.Q3,Cobertura Polio e Penta,83,95.0,Natividade-TO
2707,171420,Natividade,TO,2022.Q3,Hipertensão (PA Aferida),30,50.0,Natividade-TO
2708,171420,Natividade,TO,2022.Q3,Diabetes (Hemoglobina Glicada),17,50.0,Natividade-TO
2709,330115,Cardoso Moreira,RJ,2022.Q3,Pré-Natal (6 consultas),41,45.0,Cardoso Moreira-RJ
2710,330115,Cardoso Moreira,RJ,2022.Q3,Pré-Natal (Sífilis e HIV),38,60.0,Cardoso Moreira-RJ
2711,330115,Cardoso Moreira,RJ,2022.Q3,Gestantes Saúde Bucal,38,60.0,Cardoso Moreira-RJ
2712,330115,Cardoso Moreira,RJ,2022.Q3,Cobertura Citopatológico,32,40.0,Cardoso Moreira-RJ
2713,330115,Cardoso Moreira,RJ,2022.Q3,Cobertura Polio e Penta,86,95.0,Cardoso Moreira-RJ
2714,330115,Cardoso Moreira,RJ,2022.Q3,Hipertensão (PA Aferida),19,50.0,Cardoso Moreira-RJ
2715,330115,Cardoso Moreira,RJ,2022.Q3,Diabetes (Hemoglobina Glicada),10,50.0,Cardoso Moreira-RJ
2716,431306,Nova Hartz,RS,2022.Q3,Pré-Natal (6 consultas),44,45.0,Nova Hartz-RS
2717,431306,Nova Hartz,RS,2022.Q3,Pré-Natal (Sífilis e HIV),53,60.0,Nova Hartz-RS
2718,431306,Nova Hartz,RS,2022.Q3,Gestantes Saúde Bucal,31,60.0,Nova Hartz-RS
2719,431306,Nova Hartz,RS,2022.Q3,Cobertura Citopatológico,23,40.0,Nova Hartz-RS
2720,431306,Nova Hartz,RS,2022.Q3,Cobertura Polio e Penta,81,95.0,Nova Hartz-RS
2721,431306,Nova Hartz,RS,2022.Q3,Hipertensão (PA Aferida),22,50.0,Nova Hartz-RS
2722,431306,Nova Hartz,RS,2022.Q3,Diabetes (Hemoglobina Glicada),10,50.0,Nova Hartz-RS
2723,412535,São Jorge do Patrocínio,PR,2022.Q3,Pré-Natal (6 consultas),42,45.0,São Jorge do Patrocínio-PR
2724,412535,São Jorge do Patrocínio,PR,2022.Q3,Pré-Natal (Sífilis e HIV),39,60.0,São Jorge do Patrocínio-PR
2725,412535,São Jorge do Patrocínio,PR,2022.Q3,Gestantes Saúde Bucal,45,60.0,São Jorge do Patrocínio-PR
2726,412535,São Jorge do Patrocínio,PR,2022.Q3,Cobertura Citopatológico,26,40.0,São Jorge do Patrocínio-PR
2727,412535,São Jorge do Patrocínio,PR,2022.Q3,Cobertura Polio e Penta,92,95.0,São Jorge do Patrocínio-PR
2728,412535,São Jorge do Patrocínio,PR,2022.Q3,Hipertensão (PA Aferida),30,50.0,São Jorge do Patrocínio-PR
2729,412535,São Jorge do Patrocínio,PR,2022.Q3,Diabetes (Hemoglobina Glicada),30,50.0,São Jorge do Patrocínio-PR
2730,520110,Anápolis,GO,2022.Q3,Pré-Natal (6 consultas),9,45.0,Anápolis-GO
2731,520110,Anápolis,GO,2022.Q3,Pré-Natal (Sífilis e HIV),31,60.0,Anápolis-GO
2732,520110,Anápolis,GO,2022.Q3,Gestantes Saúde Bucal,23,60.0,Anápolis-GO
2733,520110,Anápolis,GO,2022.Q3,Cobertura Citopatológico,10,40.0,Anápolis-GO
2734,520110,Anápolis,GO,2022.Q3,Cobertura Polio e Penta,34,95.0,Anápolis-GO
2735,520110,Anápolis,GO,2022.Q3,Hipertensão (PA Aferida),9,50.0,Anápolis-GO
2736,520110,Anápolis,GO,2022.Q3,Diabetes (Hemoglobina Glicada),3,50.0,Anápolis-GO
2737,521760,Planaltina,GO,2022.Q3,Pré-Natal (6 consultas),29,45.0,Planaltina-GO
2738,521760,Planaltina,GO,2022.Q3,Pré-Natal (Sífilis e HIV),27,60.0,Planaltina-GO
2739,521760,Planaltina,GO,2022.Q3,Gestantes Saúde Bucal,29,60.0,Planaltina-GO
2740,521760,Planaltina,GO,2022.Q3,Cobertura Citopatológico,5,40.0,Planaltina-GO
2741,521760,Planaltina,GO,2022.Q3,Cobertura Polio e Penta,49,95.0,Planaltina-GO
2742,521760,Planaltina,GO,2022.Q3,Hipertensão (PA Aferida),14,50.0,Planaltina-GO
2743,521760,Planaltina,GO,2022.Q3,Diabetes (Hemoglobina Glicada),11,50.0,Planaltina-GO
2744,420230,Biguaçu,SC,2022.Q3,Pré-Natal (6 consultas),39,45.0,Biguaçu-SC
2745,420230,Biguaçu,SC,2022.Q3,Pré-Natal (Sífilis e HIV),31,60.0,Biguaçu-SC
2746,420230,Biguaçu,SC,2022.Q3,Gestantes Saúde Bucal,21,60.0,Biguaçu-SC
2747,420230,Biguaçu,SC,2022.Q3,Cobertura Citopatológico,17,40.0,Biguaçu-SC
2748,420230,Biguaçu,SC,2022.Q3,Cobertura Polio e Penta,65,95.0,Biguaçu-SC
2749,420230,Biguaçu,SC,2022.Q3,Hipertensão (PA Aferida),16,50.0,Biguaçu-SC
2750,420230,Biguaçu,SC,2022.Q3,Diabetes (Hemoglobina Glicada),7,50.0,Biguaçu-SC
2751,520870,Goiânia,GO,2022.Q3,Pré-Natal (6 consultas),37,45.0,Goiânia-GO
2752,520870,Goiânia,GO,2022.Q3,Pré-Natal (Sífilis e HIV),29,60.0,Goiânia-GO
2753,520870,Goiânia,GO,2022.Q3,Gestantes Saúde Bucal,15,60.0,Goiânia-GO
2754,520870,Goiânia,GO,2022.Q3,Cobertura Citopatológico,12,40.0,Goiânia-GO
2755,520870,Goiânia,GO,2022.Q3,Cobertura Polio e Penta,68,95.0,Goiânia-GO
2756,520870,Goiânia,GO,2022.Q3,Hipertensão (PA Aferida),13,50.0,Goiânia-GO
2757,520870,Goiânia,GO,2022.Q3,Diabetes (Hemoglobina Glicada),9,50.0,Goiânia-GO
2758,314480,Nova Lima,MG,2022.Q3,Pré-Natal (6 consultas),28,45.0,Nova Lima-MG
2759,314480,Nova Lima,MG,2022.Q3,Pré-Natal (Sífilis e HIV),42,60.0,Nova Lima-MG
2760,314480,Nova Lima,MG,2022.Q3,Gestantes Saúde Bucal,22,60.0,Nova Lima-MG
2761,314480,Nova Lima,MG,2022.Q3,Cobertura Citopatológico,22,40.0,Nova Lima-MG
2762,314480,Nova Lima,MG,2022.Q3,Cobertura Polio e Penta,59,95.0,Nova Lima-MG
2763,314480,Nova Lima,MG,2022.Q3,Hipertensão (PA Aferida),27,50.0,Nova Lima-MG
2764,314480,Nova Lima,MG,2022.Q3,Diabetes (Hemoglobina Glicada),19,50.0,Nova Lima-MG
2765,432000,Sapucaia do Sul,RS,2022.Q3,Pré-Natal (6 consultas),32,45.0,Sapucaia do Sul-RS
2766,432000,Sapucaia do Sul,RS,2022.Q3,Pré-Natal (Sífilis e HIV),43,60.0,Sapucaia do Sul-RS
2767,432000,Sapucaia do Sul,RS,2022.Q3,Gestantes Saúde Bucal,41,60.0,Sapucaia do Sul-RS
2768,432000,Sapucaia do Sul,RS,2022.Q3,Cobertura Citopatológico,20,40.0,Sapucaia do Sul-RS
2769,432000,Sapucaia do Sul,RS,2022.Q3,Cobertura Polio e Penta,72,95.0,Sapucaia do Sul-RS
2770,432000,Sapucaia do Sul,RS,2022.Q3,Hipertensão (PA Aferida),18,50.0,Sapucaia do Sul-RS
2771,432000,Sapucaia do Sul,RS,2022.Q3,Diabetes (Hemoglobina Glicada),20,50.0,Sapucaia do Sul-RS
2772,330390,Petrópolis,RJ,2022.Q3,Pré-Natal (6 consultas),15,45.0,Petrópolis-RJ
2773,330390,Petrópolis,RJ,2022.Q3,Pré-Natal (Sífilis e HIV),32,60.0,Petrópolis-RJ
2774,330390,Petrópolis,RJ,2022.Q3,Gestantes Saúde Bucal,23,60.0,Petrópolis-RJ
2775,330390,Petrópolis,RJ,2022.Q3,Cobertura Citopatológico,21,40.0,Petrópolis-RJ
2776,330390,Petrópolis,RJ,2022.Q3,Cobertura Polio e Penta,46,95.0,Petrópolis-RJ
2777,330390,Petrópolis,RJ,2022.Q3,Hipertensão (PA Aferida),15,50.0,Petrópolis-RJ
2778,330390,Petrópolis,RJ,2022.Q3,Diabetes (Hemoglobina Glicada),8,50.0,Petrópolis-RJ
2779,330470,Santo Antônio de Pádua,RJ,2022.Q3,Pré-Natal (6 consultas),9,45.0,Santo Antônio de Pádua-RJ
2780,330470,Santo Antônio de Pádua,RJ,2022.Q3,Pré-Natal (Sífilis e HIV),17,60.0,Santo Antônio de Pádua-RJ
2781,330470,Santo Antônio de Pádua,RJ,2022.Q3,Gestantes Saúde Bucal,10,60.0,Santo Antônio de Pádua-RJ
2782,330470,Santo Antônio de Pádua,RJ,2022.Q3,Cobertura Citopatológico,6,40.0,Santo Antônio de Pádua-RJ
2783,330470,Santo Antônio de Pádua,RJ,2022.Q3,Cobertura Polio e Penta,57,95.0,Santo Antônio de Pádua-RJ
2784,330470,Santo Antônio de Pádua,RJ,2022.Q3,Hipertensão (PA Aferida),18,50.0,Santo Antônio de Pádua-RJ
2785,330470,Santo Antônio de Pádua,RJ,2022.Q3,Diabetes (Hemoglobina Glicada),14,50.0,Santo Antônio de Pádua-RJ
2786,330285,Mesquita,RJ,2022.Q3,Pré-Natal (6 consultas),25,45.0,Mesquita-RJ
2787,330285,Mesquita,RJ,2022.Q3,Pré-Natal (Sífilis e HIV),43,60.0,Mesquita-RJ
2788,330285,Mesquita,RJ,2022.Q3,Gestantes Saúde Bucal,40,60.0,Mesquita-RJ
2789,330285,Mesquita,RJ,2022.Q3,Cobertura Citopatológico,21,40.0,Mesquita-RJ
2790,330285,Mesquita,RJ,2022.Q3,Cobertura Polio e Penta,66,95.0,Mesquita-RJ
2791,330285,Mesquita,RJ,2022.Q3,Hipertensão (PA Aferida),23,50.0,Mesquita-RJ
2792,330285,Mesquita,RJ,2022.Q3,Diabetes (Hemoglobina Glicada),30,50.0,Mesquita-RJ
2793,351570,Ferraz de Vasconcelos,SP,2022.Q3,Pré-Natal (6 consultas),30,45.0,Ferraz de Vasconcelos-SP
2794,351570,Ferraz de Vasconcelos,SP,2022.Q3,Pré-Natal (Sífilis e HIV),45,60.0,Ferraz de Vasconcelos-SP
2795,351570,Ferraz de Vasconcelos,SP,2022.Q3,Gestantes Saúde Bucal,41,60.0,Ferraz de Vasconcelos-SP
2796,351570,Ferraz de Vasconcelos,SP,2022.Q3,Cobertura Citopatológico,11,40.0,Ferraz de Vasconcelos-SP
2797,351570,Ferraz de Vasconcelos,SP,2022.Q3,Cobertura Polio e Penta,42,95.0,Ferraz de Vasconcelos-SP
2798,351570,Ferraz de Vasconcelos,SP,2022.Q3,Hipertensão (PA Aferida),19,50.0,Ferraz de Vasconcelos-SP
2799,351570,Ferraz de Vasconcelos,SP,2022.Q3,Diabetes (Hemoglobina Glicada),15,50.0,Ferraz de Vasconcelos-SP
2800,313170,Itabira,MG,2022.Q3,Pré-Natal (6 consultas),34,45.0,Itabira-MG
2801,313170,Itabira,MG,2022.Q3,Pré-Natal (Sífilis e HIV),45,60.0,Itabira-MG
2802,313170,Itabira,MG,2022.Q3,Gestantes Saúde Bucal,35,60.0,Itabira-MG
2803,313170,Itabira,MG,2022.Q3,Cobertura Citopatológico,14,40.0,Itabira-MG
2804,313170,Itabira,MG,2022.Q3,Cobertura Polio e Penta,60,95.0,Itabira-MG
2805,313170,Itabira,MG,2022.Q3,Hipertensão (PA Aferida),21,50.0,Itabira-MG
2806,313170,Itabira,MG,2022.Q3,Diabetes (Hemoglobina Glicada),13,50.0,Itabira-MG
2807,350160,Americana,SP,2022.Q3,Pré-Natal (6 consultas),41,45.0,Americana-SP
2808,350160,Americana,SP,2022.Q3,Pré-Natal (Sífilis e HIV),17,60.0,Americana-SP
2809,350160,Americana,SP,2022.Q3,Gestantes Saúde Bucal,45,60.0,Americana-SP
2810,350160,Americana,SP,2022.Q3,Cobertura Citopatológico,12,40.0,Americana-SP
2811,350160,Americana,SP,2022.Q3,Cobertura Polio e Penta,91,95.0,Americana-SP
2812,350160,Americana,SP,2022.Q3,Hipertensão (PA Aferida),18,50.0,Americana-SP
2813,350160,Americana,SP,2022.Q3,Diabetes (Hemoglobina Glicada),22,50.0,Americana-SP
2814,210750,Paço do Lumiar,MA,2022.Q3,Pré-Natal (6 consultas),29,45.0,Paço do Lumiar-MA
2815,210750,Paço do Lumiar,MA,2022.Q3,Pré-Natal (Sífilis e HIV),58,60.0,Paço do Lumiar-MA
2816,210750,Paço do Lumiar,MA,2022.Q3,Gestantes Saúde Bucal,38,60.0,Paço do Lumiar-MA
2817,210750,Paço do Lumiar,MA,2022.Q3,Cobertura Citopatológico,14,40.0,Paço do Lumiar-MA
2818,210750,Paço do Lumiar,MA,2022.Q3,Cobertura Polio e Penta,51,95.0,Paço do Lumiar-MA
2819,210750,Paço do Lumiar,MA,2022.Q3,Hipertensão (PA Aferida),16,50.0,Paço do Lumiar-MA
2820,210750,Paço do Lumiar,MA,2022.Q3,Diabetes (Hemoglobina Glicada),11,50.0,Paço do Lumiar-MA
2821,410150,Arapongas,PR,2022.Q3,Pré-Natal (6 consultas),31,45.0,Arapongas-PR
2822,410150,Arapongas,PR,2022.Q3,Pré-Natal (Sífilis e HIV),11,60.0,Arapongas-PR
2823,410150,Arapongas,PR,2022.Q3,Gestantes Saúde Bucal,43,60.0,Arapongas-PR
2824,410150,Arapongas,PR,2022.Q3,Cobertura Citopatológico,13,40.0,Arapongas-PR
2825,410150,Arapongas,PR,2022.Q3,Cobertura Polio e Penta,79,95.0,Arapongas-PR
2826,410150,Arapongas,PR,2022.Q3,Hipertensão (PA Aferida),13,50.0,Arapongas-PR
2827,410150,Arapongas,PR,2022.Q3,Diabetes (Hemoglobina Glicada),8,50.0,Arapongas-PR
2828,431540,Redentora,RS,2022.Q3,Pré-Natal (6 consultas),41,45.0,Redentora-RS
2829,431540,Redentora,RS,2022.Q3,Pré-Natal (Sífilis e HIV),59,60.0,Redentora-RS
2830,431540,Redentora,RS,2022.Q3,Gestantes Saúde Bucal,48,60.0,Redentora-RS
2831,431540,Redentora,RS,2022.Q3,Cobertura Citopatológico,28,40.0,Redentora-RS
2832,431540,Redentora,RS,2022.Q3,Cobertura Polio e Penta,64,95.0,Redentora-RS
2833,431540,Redentora,RS,2022.Q3,Hipertensão (PA Aferida),30,50.0,Redentora-RS
2834,431540,Redentora,RS,2022.Q3,Diabetes (Hemoglobina Glicada),1,50.0,Redentora-RS
2835,430100,Arroio do Meio,RS,2022.Q3,Pré-Natal (6 consultas),33,45.0,Arroio do Meio-RS
2836,430100,Arroio do Meio,RS,2022.Q3,Pré-Natal (Sífilis e HIV),58,60.0,Arroio do Meio-RS
2837,430100,Arroio do Meio,RS,2022.Q3,Gestantes Saúde Bucal,47,60.0,Arroio do Meio-RS
2838,430100,Arroio do Meio,RS,2022.Q3,Cobertura Citopatológico,30,40.0,Arroio do Meio-RS
2839,430100,Arroio do Meio,RS,2022.Q3,Cobertura Polio e Penta,87,95.0,Arroio do Meio-RS
2840,430100,Arroio do Meio,RS,2022.Q3,Hipertensão (PA Aferida),48,50.0,Arroio do Meio-RS
2841,430100,Arroio do Meio,RS,2022.Q3,Diabetes (Hemoglobina Glicada),20,50.0,Arroio do Meio-RS
2842,510520,Juscimeira,MT,2022.Q3,Pré-Natal (6 consultas),38,45.0,Juscimeira-MT
2843,510520,Juscimeira,MT,2022.Q3,Pré-Natal (Sífilis e HIV),22,60.0,Juscimeira-MT
2844,510520,Juscimeira,MT,2022.Q3,Gestantes Saúde Bucal,19,60.0,Juscimeira-MT
2845,510520,Juscimeira,MT,2022.Q3,Cobertura Citopatológico,23,40.0,Juscimeira-MT
2846,510520,Juscimeira,MT,2022.Q3,Cobertura Polio e Penta,88,95.0,Juscimeira-MT
2847,510520,Juscimeira,MT,2022.Q3,Hipertensão (PA Aferida),19,50.0,Juscimeira-MT
2848,510520,Juscimeira,MT,2022.Q3,Diabetes (Hemoglobina Glicada),10,50.0,Juscimeira-MT
2849,211157,São Pedro dos Crentes,MA,2022.Q3,Pré-Natal (6 consultas),40,45.0,São Pedro dos Crentes-MA
2850,211157,São Pedro dos Crentes,MA,2022.Q3,Pré-Natal (Sífilis e HIV),53,60.0,São Pedro dos Crentes-MA
2851,211157,São Pedro dos Crentes,MA,2022.Q3,Gestantes Saúde Bucal,57,60.0,São Pedro dos Crentes-MA
2852,211157,São Pedro dos Crentes,MA,2022.Q3,Cobertura Citopatológico,30,40.0,São Pedro dos Crentes-MA
2853,211157,São Pedro dos Crentes,MA,2022.Q3,Cobertura Polio e Penta,88,95.0,São Pedro dos Crentes-MA
2854,211157,São Pedro dos Crentes,MA,2022.Q3,Hipertensão (PA Aferida),18,50.0,São Pedro dos Crentes-MA
2855,211157,São Pedro dos Crentes,MA,2022.Q3,Diabetes (Hemoglobina Glicada),15,50.0,São Pedro dos Crentes-MA
2856,110100,Governador Jorge Teixeira,RO,2022.Q3,Pré-Natal (6 consultas),41,45.0,Governador Jorge Teixeira-RO
2857,110100,Governador Jorge Teixeira,RO,2022.Q3,Pré-Natal (Sífilis e HIV),55,60.0,Governador Jorge Teixeira-RO
2858,110100,Governador Jorge Teixeira,RO,2022.Q3,Gestantes Saúde Bucal,7,60.0,Governador Jorge Teixeira-RO
2859,110100,Governador Jorge Teixeira,RO,2022.Q3,Cobertura Citopatológico,9,40.0,Governador Jorge Teixeira-RO
2860,110100,Governador Jorge Teixeira,RO,2022.Q3,Cobertura Polio e Penta,88,95.0,Governador Jorge Teixeira-RO
2861,110100,Governador Jorge Teixeira,RO,2022.Q3,Hipertensão (PA Aferida),6,50.0,Governador Jorge Teixeira-RO
2862,110100,Governador Jorge Teixeira,RO,2022.Q3,Diabetes (Hemoglobina Glicada),2,50.0,Governador Jorge Teixeira-RO
2863,310910,Bueno Brandão,MG,2022.Q3,Pré-Natal (6 consultas),41,45.0,Bueno Brandão-MG
2864,310910,Bueno Brandão,MG,2022.Q3,Pré-Natal (Sífilis e HIV),41,60.0,Bueno Brandão-MG
2865,310910,Bueno Brandão,MG,2022.Q3,Gestantes Saúde Bucal,38,60.0,Bueno Brandão-MG
2866,310910,Bueno Brandão,MG,2022.Q3,Cobertura Citopatológico,13,40.0,Bueno Brandão-MG
2867,310910,Bueno Brandão,MG,2022.Q3,Cobertura Polio e Penta,92,95.0,Bueno Brandão-MG
2868,310910,Bueno Brandão,MG,2022.Q3,Hipertensão (PA Aferida),20,50.0,Bueno Brandão-MG
2869,310910,Bueno Brandão,MG,2022.Q3,Diabetes (Hemoglobina Glicada),20,50.0,Bueno Brandão-MG
2870,355260,Tabapuã,SP,2022.Q3,Pré-Natal (6 consultas),41,45.0,Tabapuã-SP
2871,355260,Tabapuã,SP,2022.Q3,Pré-Natal (Sífilis e HIV),41,60.0,Tabapuã-SP
2872,355260,Tabapuã,SP,2022.Q3,Gestantes Saúde Bucal,31,60.0,Tabapuã-SP
2873,355260,Tabapuã,SP,2022.Q3,Cobertura Citopatológico,23,40.0,Tabapuã-SP
2874,355260,Tabapuã,SP,2022.Q3,Cobertura Polio e Penta,94,95.0,Tabapuã-SP
2875,355260,Tabapuã,SP,2022.Q3,Hipertensão (PA Aferida),37,50.0,Tabapuã-SP
2876,355260,Tabapuã,SP,2022.Q3,Diabetes (Hemoglobina Glicada),27,50.0,Tabapuã-SP
2877,315270,Prados,MG,2022.Q3,Pré-Natal (6 consultas),43,45.0,Prados-MG
2878,315270,Prados,MG,2022.Q3,Pré-Natal (Sífilis e HIV),57,60.0,Prados-MG
2879,315270,Prados,MG,2022.Q3,Gestantes Saúde Bucal,46,60.0,Prados-MG
2880,315270,Prados,MG,2022.Q3,Cobertura Citopatológico,22,40.0,Prados-MG
2881,315270,Prados,MG,2022.Q3,Cobertura Polio e Penta,83,95.0,Prados-MG
2882,315270,Prados,MG,2022.Q3,Hipertensão (PA Aferida),27,50.0,Prados-MG
2883,315270,Prados,MG,2022.Q3,Diabetes (Hemoglobina Glicada),28,50.0,Prados-MG
2884,290195,Apuarema,BA,2022.Q3,Pré-Natal (6 consultas),43,45.0,Apuarema-BA
2885,290195,Apuarema,BA,2022.Q3,Pré-Natal (Sífilis e HIV),36,60.0,Apuarema-BA
2886,290195,Apuarema,BA,2022.Q3,Gestantes Saúde Bucal,43,60.0,Apuarema-BA
2887,290195,Apuarema,BA,2022.Q3,Cobertura Citopatológico,26,40.0,Apuarema-BA
2888,290195,Apuarema,BA,2022.Q3,Cobertura Polio e Penta,85,95.0,Apuarema-BA
2889,290195,Apuarema,BA,2022.Q3,Hipertensão (PA Aferida),32,50.0,Apuarema-BA
2890,290195,Apuarema,BA,2022.Q3,Diabetes (Hemoglobina Glicada),29,50.0,Apuarema-BA
2891,240430,Governador Dix-Sept Rosado,RN,2022.Q3,Pré-Natal (6 consultas),32,45.0,Governador Dix-Sept Rosado-RN
2892,240430,Governador Dix-Sept Rosado,RN,2022.Q3,Pré-Natal (Sífilis e HIV),54,60.0,Governador Dix-Sept Rosado-RN
2893,240430,Governador Dix-Sept Rosado,RN,2022.Q3,Gestantes Saúde Bucal,35,60.0,Governador Dix-Sept Rosado-RN
2894,240430,Governador Dix-Sept Rosado,RN,2022.Q3,Cobertura Citopatológico,3,40.0,Governador Dix-Sept Rosado-RN
2895,240430,Governador Dix-Sept Rosado,RN,2022.Q3,Cobertura Polio e Penta,53,95.0,Governador Dix-Sept Rosado-RN
2896,240430,Governador Dix-Sept Rosado,RN,2022.Q3,Hipertensão (PA Aferida),10,50.0,Governador Dix-Sept Rosado-RN
2897,240430,Governador Dix-Sept Rosado,RN,2022.Q3,Diabetes (Hemoglobina Glicada),7,50.0,Governador Dix-Sept Rosado-RN
2898,172110,Tocantínia,TO,2022.Q3,Pré-Natal (6 consultas),31,45.0,Tocantínia-TO
2899,172110,Tocantínia,TO,2022.Q3,Pré-Natal (Sífilis e HIV),23,60.0,Tocantínia-TO
2900,172110,Tocantínia,TO,2022.Q3,Gestantes Saúde Bucal,36,60.0,Tocantínia-TO
2901,172110,Tocantínia,TO,2022.Q3,Cobertura Citopatológico,8,40.0,Tocantínia-TO
2902,172110,Tocantínia,TO,2022.Q3,Cobertura Polio e Penta,36,95.0,Tocantínia-TO
