,municipio_id_sus,nome,uf_sigla,periodo_codigo,indicadores_nome,peso,nota_porcentagem,meta,nota
16529,354420,Riolândia,SP,2022.Q3,Gestantes Saúde Bucal,2.0,47,60.0,7.833333333333333
16530,210905,Porto Rico do Maranhão,MA,2022.Q3,Gestantes Saúde Bucal,2.0,47,60.0,7.833333333333333
16531,410320,Bom Sucesso,PR,2022.Q3,Gestantes Saúde Bucal,2.0,47,60.0,7.833333333333333
16532,314450,Nazareno,MG,2022.Q3,Gestantes Saúde Bucal,2.0,47,60.0,7.833333333333333
16533,316950,Tumiritinga,MG,2022.Q3,Gestantes Saúde Bucal,2.0,47,60.0,7.833333333333333
16534,290060,Aiquara,BA,2022.Q3,Gestantes Saúde Bucal,2.0,47,60.0,7.833333333333333
16535,411845,Pato Bragado,PR,2022.Q3,Gestantes Saúde Bucal,2.0,45,60.0,7.5
16536,220990,São João da Serra,PI,2022.Q3,Gestantes Saúde Bucal,2.0,45,60.0,7.5
16537,315060,Piracema,MG,2022.Q3,Gestantes Saúde Bucal,2.0,45,60.0,7.5
16538,315850,Santana de Pirapama,MG,2022.Q3,Gestantes Saúde Bucal,2.0,45,60.0,7.5
16539,410347,Cafezal do Sul,PR,2022.Q3,Gestantes Saúde Bucal,2.0,45,60.0,7.5
16540,316120,São Francisco de Paula,MG,2022.Q3,Gestantes Saúde Bucal,2.0,45,60.0,7.5
16541,431915,São Miguel das Missões,RS,2022.Q3,Gestantes Saúde Bucal,2.0,43,60.0,7.166666666666667
16542,311670,Coimbra,MG,2022.Q3,Gestantes Saúde Bucal,2.0,43,60.0,7.166666666666667
16543,351925,Iaras,SP,2022.Q3,Gestantes Saúde Bucal,2.0,41,60.0,6.833333333333334
16544,313507,Jampruca,MG,2022.Q3,Gestantes Saúde Bucal,2.0,41,60.0,6.833333333333334
16545,510830,União do Sul,MT,2022.Q3,Gestantes Saúde Bucal,2.0,41,60.0,6.833333333333334
16546,354950,São José da Bela Vista,SP,2022.Q3,Gestantes Saúde Bucal,2.0,41,60.0,6.833333333333334
16547,210180,Benedito Leite,MA,2022.Q3,Gestantes Saúde Bucal,2.0,39,60.0,6.5
16548,351660,Gália,SP,2022.Q3,Gestantes Saúde Bucal,2.0,39,60.0,6.5
16549,352110,Ipeúna,SP,2022.Q3,Gestantes Saúde Bucal,2.0,38,60.0,6.333333333333333
16550,220670,Nazaré do Piauí,PI,2022.Q3,Gestantes Saúde Bucal,2.0,36,60.0,6.0
16551,430400,Campo Novo,RS,2022.Q3,Gestantes Saúde Bucal,2.0,36,60.0,6.0
16552,316920,Tombos,MG,2022.Q3,Gestantes Saúde Bucal,2.0,36,60.0,6.0
16553,500640,Pedro Gomes,MS,2022.Q3,Gestantes Saúde Bucal,2.0,36,60.0,6.0
16554,293340,Wagner,BA,2022.Q3,Gestantes Saúde Bucal,2.0,36,60.0,6.0
16555,410820,Formosa do Oeste,PR,2022.Q3,Gestantes Saúde Bucal,2.0,33,60.0,5.5
16556,421310,Piratuba,SC,2022.Q3,Gestantes Saúde Bucal,2.0,33,60.0,5.5
16557,412627,Saudade do Iguaçu,PR,2022.Q3,Gestantes Saúde Bucal,2.0,33,60.0,5.5
16558,355260,Tabapuã,SP,2022.Q3,Gestantes Saúde Bucal,2.0,31,60.0,5.166666666666667
16559,521630,Paranaiguara,GO,2022.Q3,Gestantes Saúde Bucal,2.0,30,60.0,5.0
16560,420285,Braço do Trombudo,SC,2022.Q3,Gestantes Saúde Bucal,2.0,30,60.0,5.0
16561,430520,Cerro Largo,RS,2022.Q3,Gestantes Saúde Bucal,2.0,29,60.0,4.833333333333333
16562,520055,Alto Horizonte,GO,2022.Q3,Gestantes Saúde Bucal,2.0,28,60.0,4.666666666666667
16563,521100,Itapirapuã,GO,2022.Q3,Gestantes Saúde Bucal,2.0,27,60.0,4.5
16564,355110,Sarapuí,SP,2022.Q3,Gestantes Saúde Bucal,2.0,27,60.0,4.5
16565,171420,Natividade,TO,2022.Q3,Gestantes Saúde Bucal,2.0,26,60.0,4.333333333333334
16566,420490,Descanso,SC,2022.Q3,Gestantes Saúde Bucal,2.0,26,60.0,4.333333333333334
16567,291000,Dário Meira,BA,2022.Q3,Gestantes Saúde Bucal,2.0,25,60.0,4.166666666666667
16568,421460,Rio do Oeste,SC,2022.Q3,Gestantes Saúde Bucal,2.0,24,60.0,4.0
16569,354075,Potim,SP,2022.Q3,Gestantes Saúde Bucal,2.0,24,60.0,4.0
16570,410990,Icaraíma,PR,2022.Q3,Gestantes Saúde Bucal,2.0,21,60.0,3.5
16571,350530,Barra Bonita,SP,2022.Q3,Gestantes Saúde Bucal,2.0,21,60.0,3.5
16572,350050,Águas de Lindóia,SP,2022.Q3,Gestantes Saúde Bucal,2.0,19,60.0,3.1666666666666665
16573,311510,Cássia,MG,2022.Q3,Gestantes Saúde Bucal,2.0,18,60.0,3.0
16574,120017,Capixaba,AC,2022.Q3,Gestantes Saúde Bucal,2.0,16,60.0,2.6666666666666665
16575,311080,Campanário,MG,2022.Q3,Gestantes Saúde Bucal,2.0,100,60.0,10.0
16576,310870,Brás Pires,MG,2022.Q3,Gestantes Saúde Bucal,2.0,100,60.0,10.0
16577,251220,Prata,PB,2022.Q3,Gestantes Saúde Bucal,2.0,100,60.0,10.0
16578,420757,Iomerê,SC,2022.Q3,Gestantes Saúde Bucal,2.0,100,60.0,10.0
16579,431849,São José do Inhacorá,RS,2022.Q3,Gestantes Saúde Bucal,2.0,100,60.0,10.0
16580,510631,Novo Santo Antônio,MT,2022.Q3,Gestantes Saúde Bucal,2.0,100,60.0,10.0
16581,520015,Adelândia,GO,2022.Q3,Gestantes Saúde Bucal,2.0,100,60.0,10.0
16582,431213,Mato Castelhano,RS,2022.Q3,Gestantes Saúde Bucal,2.0,100,60.0,10.0
16583,313640,Joaquim Felício,MG,2022.Q3,Gestantes Saúde Bucal,2.0,100,60.0,10.0
16584,316700,Serranos,MG,2022.Q3,Gestantes Saúde Bucal,2.0,100,60.0,10.0
16585,522130,Três Ranchos,GO,2022.Q3,Gestantes Saúde Bucal,2.0,100,60.0,10.0
16586,316610,Senhora do Porto,MG,2022.Q3,Gestantes Saúde Bucal,2.0,100,60.0,10.0
16587,251274,Riachão,PB,2022.Q3,Gestantes Saúde Bucal,2.0,100,60.0,10.0
16588,313680,Juramento,MG,2022.Q3,Gestantes Saúde Bucal,2.0,100,60.0,10.0
16589,430550,Ciríaco,RS,2022.Q3,Gestantes Saúde Bucal,2.0,100,60.0,10.0
16590,431406,Passa Sete,RS,2022.Q3,Gestantes Saúde Bucal,2.0,100,60.0,10.0
16591,412575,São Pedro do Iguaçu,PR,2022.Q3,Gestantes Saúde Bucal,2.0,100,60.0,10.0
16592,432135,Tavares,RS,2022.Q3,Gestantes Saúde Bucal,2.0,100,60.0,10.0
16593,230940,Novo Oriente,CE,2022.Q3,Gestantes Saúde Bucal,2.0,89,60.0,10.0
16594,150797,Terra Santa,PA,2022.Q3,Gestantes Saúde Bucal,2.0,89,60.0,10.0
16595,330060,Bom Jesus do Itabapoana,RJ,2022.Q3,Gestantes Saúde Bucal,2.0,81,60.0,10.0
16596,260750,Itaíba,PE,2022.Q3,Gestantes Saúde Bucal,2.0,80,60.0,10.0
16597,230130,Araripe,CE,2022.Q3,Gestantes Saúde Bucal,2.0,76,60.0,10.0
16598,421770,Sombrio,SC,2022.Q3,Gestantes Saúde Bucal,2.0,69,60.0,10.0
16599,510270,Canarana,MT,2022.Q3,Gestantes Saúde Bucal,2.0,65,60.0,10.0
16600,130390,São Paulo de Olivença,AM,2022.Q3,Gestantes Saúde Bucal,2.0,65,60.0,10.0
16601,280540,Poço Redondo,SE,2022.Q3,Gestantes Saúde Bucal,2.0,57,60.0,9.5
16602,210203,Bom Jesus das Selvas,MA,2022.Q3,Gestantes Saúde Bucal,2.0,56,60.0,9.333333333333334
16603,521180,Jaraguá,GO,2022.Q3,Gestantes Saúde Bucal,2.0,53,60.0,8.833333333333332
16604,431800,São Borja,RS,2022.Q3,Gestantes Saúde Bucal,2.0,47,60.0,7.833333333333333
16605,420650,Guaramirim,SC,2022.Q3,Gestantes Saúde Bucal,2.0,94,60.0,10.0
16606,270320,Igreja Nova,AL,2022.Q3,Gestantes Saúde Bucal,2.0,92,60.0,10.0
16607,230660,Itatira,CE,2022.Q3,Gestantes Saúde Bucal,2.0,92,60.0,10.0
16608,352410,Ituverava,SP,2022.Q3,Gestantes Saúde Bucal,2.0,91,60.0,10.0
16609,317080,Várzea da Palma,MG,2022.Q3,Gestantes Saúde Bucal,2.0,88,60.0,10.0
16610,270400,Junqueiro,AL,2022.Q3,Gestantes Saúde Bucal,2.0,82,60.0,10.0
16611,231085,Pindoretama,CE,2022.Q3,Gestantes Saúde Bucal,2.0,75,60.0,10.0
16612,510320,Colíder,MT,2022.Q3,Gestantes Saúde Bucal,2.0,71,60.0,10.0
16613,411330,Laranjeiras do Sul,PR,2022.Q3,Gestantes Saúde Bucal,2.0,63,60.0,10.0
16614,261110,Petrolina,PE,2022.Q3,Gestantes Saúde Bucal,2.0,43,60.0,7.166666666666667
16615,330455,Rio de Janeiro,RJ,2022.Q3,Gestantes Saúde Bucal,2.0,49,60.0,8.166666666666666
16616,210632,Maracaçumé,MA,2022.Q3,Gestantes Saúde Bucal,2.0,89,60.0,10.0
16617,270510,Matriz de Camaragibe,AL,2022.Q3,Gestantes Saúde Bucal,2.0,86,60.0,10.0
16618,260775,Itapissuma,PE,2022.Q3,Gestantes Saúde Bucal,2.0,79,60.0,10.0
16619,211110,São João dos Patos,MA,2022.Q3,Gestantes Saúde Bucal,2.0,72,60.0,10.0
16620,412090,Quedas do Iguaçu,PR,2022.Q3,Gestantes Saúde Bucal,2.0,69,60.0,10.0
16621,210500,Humberto de Campos,MA,2022.Q3,Gestantes Saúde Bucal,2.0,67,60.0,10.0
16622,210660,Matões,MA,2022.Q3,Gestantes Saúde Bucal,2.0,62,60.0,10.0
16623,290687,Capim Grosso,BA,2022.Q3,Gestantes Saúde Bucal,2.0,57,60.0,9.5
16624,312160,Diamantina,MG,2022.Q3,Gestantes Saúde Bucal,2.0,45,60.0,7.5
16625,231395,Varjota,CE,2022.Q3,Gestantes Saúde Bucal,2.0,100,60.0,10.0
16626,150304,Floresta do Araguaia,PA,2022.Q3,Gestantes Saúde Bucal,2.0,97,60.0,10.0
16627,130330,Novo Aripuanã,AM,2022.Q3,Gestantes Saúde Bucal,2.0,91,60.0,10.0
16628,292060,Maragogipe,BA,2022.Q3,Gestantes Saúde Bucal,2.0,76,60.0,10.0
16629,522010,São Luís de Montes Belos,GO,2022.Q3,Gestantes Saúde Bucal,2.0,71,60.0,10.0
16630,351960,Ibitinga,SP,2022.Q3,Gestantes Saúde Bucal,2.0,70,60.0,10.0
16631,211300,Vitorino Freire,MA,2022.Q3,Gestantes Saúde Bucal,2.0,65,60.0,10.0
16632,411790,Palotina,PR,2022.Q3,Gestantes Saúde Bucal,2.0,48,60.0,8.0
16633,130380,São Gabriel da Cachoeira,AM,2022.Q3,Gestantes Saúde Bucal,2.0,43,60.0,7.166666666666667
16634,330010,Angra dos Reis,RJ,2022.Q3,Gestantes Saúde Bucal,2.0,22,60.0,3.6666666666666665
16635,310630,Belo Oriente,MG,2022.Q3,Gestantes Saúde Bucal,2.0,97,60.0,10.0
16636,311880,Coração de Jesus,MG,2022.Q3,Gestantes Saúde Bucal,2.0,95,60.0,10.0
16637,355030,São Paulo,SP,2022.Q3,Gestantes Saúde Bucal,2.0,50,60.0,8.333333333333334
16638,260410,Caruaru,PE,2022.Q3,Gestantes Saúde Bucal,2.0,76,60.0,10.0
16639,231380,Uruburetama,CE,2022.Q3,Gestantes Saúde Bucal,2.0,93,60.0,10.0
16640,211003,Santa Luzia do Paruá,MA,2022.Q3,Gestantes Saúde Bucal,2.0,92,60.0,10.0
16641,260900,Macaparana,PE,2022.Q3,Gestantes Saúde Bucal,2.0,90,60.0,10.0
16642,431010,Igrejinha,RS,2022.Q3,Gestantes Saúde Bucal,2.0,86,60.0,10.0
16643,130255,Manaquiri,AM,2022.Q3,Gestantes Saúde Bucal,2.0,82,60.0,10.0
16644,270050,Barra de Santo Antônio,AL,2022.Q3,Gestantes Saúde Bucal,2.0,82,60.0,10.0
16645,251600,Solânea,PB,2022.Q3,Gestantes Saúde Bucal,2.0,75,60.0,10.0
16646,314560,Oliveira,MG,2022.Q3,Gestantes Saúde Bucal,2.0,71,60.0,10.0
16647,231030,Parambu,CE,2022.Q3,Gestantes Saúde Bucal,2.0,67,60.0,10.0
16648,240310,Currais Novos,RN,2022.Q3,Gestantes Saúde Bucal,2.0,63,60.0,10.0
16649,292170,Morro do Chapéu,BA,2022.Q3,Gestantes Saúde Bucal,2.0,59,60.0,9.833333333333332
16650,310730,Bocaiúva,MG,2022.Q3,Gestantes Saúde Bucal,2.0,49,60.0,8.166666666666666
16651,432240,Uruguaiana,RS,2022.Q3,Gestantes Saúde Bucal,2.0,23,60.0,3.8333333333333335
16652,314480,Nova Lima,MG,2022.Q3,Gestantes Saúde Bucal,2.0,22,60.0,3.6666666666666665
16653,230945,Ocara,CE,2022.Q3,Gestantes Saúde Bucal,2.0,96,60.0,10.0
16654,230930,Nova Russas,CE,2022.Q3,Gestantes Saúde Bucal,2.0,96,60.0,10.0
16655,150720,São Domingos do Capim,PA,2022.Q3,Gestantes Saúde Bucal,2.0,95,60.0,10.0
16656,130130,Codajás,AM,2022.Q3,Gestantes Saúde Bucal,2.0,95,60.0,10.0
16657,260320,Caetés,PE,2022.Q3,Gestantes Saúde Bucal,2.0,79,60.0,10.0
16658,316800,Taiobeiras,MG,2022.Q3,Gestantes Saúde Bucal,2.0,77,60.0,10.0
16659,313630,João Pinheiro,MG,2022.Q3,Gestantes Saúde Bucal,2.0,55,60.0,9.166666666666666
16660,130370,Santo Antônio do Içá,AM,2022.Q3,Gestantes Saúde Bucal,2.0,49,60.0,8.166666666666666
16661,315895,Santana do Paraíso,MG,2022.Q3,Gestantes Saúde Bucal,2.0,45,60.0,7.5
16662,352730,Louveira,SP,2022.Q3,Gestantes Saúde Bucal,2.0,44,60.0,7.333333333333333
16663,317130,Viçosa,MG,2022.Q3,Gestantes Saúde Bucal,2.0,38,60.0,6.333333333333333
16664,292070,Maraú,BA,2022.Q3,Gestantes Saúde Bucal,2.0,91,60.0,10.0
16665,410160,Arapoti,PR,2022.Q3,Gestantes Saúde Bucal,2.0,90,60.0,10.0
16666,260310,Cachoeirinha,PE,2022.Q3,Gestantes Saúde Bucal,2.0,83,60.0,10.0
16667,315150,Piumhi,MG,2022.Q3,Gestantes Saúde Bucal,2.0,72,60.0,10.0
16668,290680,Cansanção,BA,2022.Q3,Gestantes Saúde Bucal,2.0,70,60.0,10.0
16669,290100,Amargosa,BA,2022.Q3,Gestantes Saúde Bucal,2.0,67,60.0,10.0
16670,510642,Peixoto de Azevedo,MT,2022.Q3,Gestantes Saúde Bucal,2.0,58,60.0,9.666666666666666
16671,231195,Salitre,CE,2022.Q3,Gestantes Saúde Bucal,2.0,99,60.0,10.0
16672,354340,Ribeirão Preto,SP,2022.Q3,Gestantes Saúde Bucal,2.0,52,60.0,8.666666666666668
16673,170255,Augustinópolis,TO,2022.Q3,Gestantes Saúde Bucal,2.0,94,60.0,10.0
16674,320040,Anchieta,ES,2022.Q3,Gestantes Saúde Bucal,2.0,76,60.0,10.0
16675,510350,Diamantino,MT,2022.Q3,Gestantes Saúde Bucal,2.0,69,60.0,10.0
16676,421280,Balneário Piçarras,SC,2022.Q3,Gestantes Saúde Bucal,2.0,63,60.0,10.0
16677,130063,Beruri,AM,2022.Q3,Gestantes Saúde Bucal,2.0,62,60.0,10.0
16678,261420,Sirinhaém,PE,2022.Q3,Gestantes Saúde Bucal,2.0,58,60.0,9.666666666666666
16679,410720,Dois Vizinhos,PR,2022.Q3,Gestantes Saúde Bucal,2.0,54,60.0,9.0
16680,130080,Borba,AM,2022.Q3,Gestantes Saúde Bucal,2.0,95,60.0,10.0
16681,315560,Rio Pardo de Minas,MG,2022.Q3,Gestantes Saúde Bucal,2.0,89,60.0,10.0
16682,500500,Jardim,MS,2022.Q3,Gestantes Saúde Bucal,2.0,88,60.0,10.0
16683,291320,Ibotirama,BA,2022.Q3,Gestantes Saúde Bucal,2.0,86,60.0,10.0
16684,231070,Pentecoste,CE,2022.Q3,Gestantes Saúde Bucal,2.0,67,60.0,10.0
16685,421250,Penha,SC,2022.Q3,Gestantes Saúde Bucal,2.0,61,60.0,10.0
16686,431405,Parobé,RS,2022.Q3,Gestantes Saúde Bucal,2.0,60,60.0,10.0
16687,421930,Videira,SC,2022.Q3,Gestantes Saúde Bucal,2.0,58,60.0,9.666666666666666
16688,350590,Batatais,SP,2022.Q3,Gestantes Saúde Bucal,2.0,47,60.0,7.833333333333333
16689,352240,Itapeva,SP,2022.Q3,Gestantes Saúde Bucal,2.0,47,60.0,7.833333333333333
16690,261250,Santa Cruz do Capibaribe,PE,2022.Q3,Gestantes Saúde Bucal,2.0,26,60.0,4.333333333333334
16691,231310,Tabuleiro do Norte,CE,2022.Q3,Gestantes Saúde Bucal,2.0,97,60.0,10.0
16692,291835,João Dourado,BA,2022.Q3,Gestantes Saúde Bucal,2.0,96,60.0,10.0
16693,290540,Cairu,BA,2022.Q3,Gestantes Saúde Bucal,2.0,94,60.0,10.0
16694,315200,Pompéu,MG,2022.Q3,Gestantes Saúde Bucal,2.0,79,60.0,10.0
16695,291190,Iaçu,BA,2022.Q3,Gestantes Saúde Bucal,2.0,76,60.0,10.0
16696,251210,Pombal,PB,2022.Q3,Gestantes Saúde Bucal,2.0,75,60.0,10.0
16697,211210,Timbiras,MA,2022.Q3,Gestantes Saúde Bucal,2.0,75,60.0,10.0
16698,291915,Lapão,BA,2022.Q3,Gestantes Saúde Bucal,2.0,71,60.0,10.0
16699,150050,Almeirim,PA,2022.Q3,Gestantes Saúde Bucal,2.0,70,60.0,10.0
16700,210100,Arari,MA,2022.Q3,Gestantes Saúde Bucal,2.0,65,60.0,10.0
16701,412410,Santo Antônio da Platina,PR,2022.Q3,Gestantes Saúde Bucal,2.0,57,60.0,9.5
16702,353390,Olímpia,SP,2022.Q3,Gestantes Saúde Bucal,2.0,57,60.0,9.5
16703,500325,Costa Rica,MS,2022.Q3,Gestantes Saúde Bucal,2.0,51,60.0,8.5
16704,311340,Caratinga,MG,2022.Q3,Gestantes Saúde Bucal,2.0,34,60.0,5.666666666666666
16705,412710,Telêmaco Borba,PR,2022.Q3,Gestantes Saúde Bucal,2.0,28,60.0,4.666666666666667
16706,280030,Aracaju,SE,2022.Q3,Gestantes Saúde Bucal,2.0,40,60.0,6.666666666666666
16707,421550,Santa Cecília,SC,2022.Q3,Cobertura Citopatológico,1.0,0,40.0,0.0
16708,412175,Reserva do Iguaçu,PR,2022.Q3,Cobertura Citopatológico,1.0,1,40.0,0.25
16709,170100,Ananás,TO,2022.Q3,Cobertura Citopatológico,1.0,4,40.0,1.0
16710,431046,Ipiranga do Sul,RS,2022.Q3,Cobertura Citopatológico,1.0,18,40.0,4.5
16711,521580,Palmelo,GO,2022.Q3,Cobertura Citopatológico,1.0,13,40.0,3.25
16712,293320,Vera Cruz,BA,2022.Q3,Cobertura Citopatológico,1.0,10,40.0,2.5
16713,510050,Alto Paraguai,MT,2022.Q3,Cobertura Citopatológico,1.0,56,40.0,10.0
16714,292710,Rodelas,BA,2022.Q3,Cobertura Citopatológico,1.0,41,40.0,10.0
16715,210535,Itaipava do Grajaú,MA,2022.Q3,Cobertura Citopatológico,1.0,36,40.0,9.0
16716,420120,Antônio Carlos,SC,2022.Q3,Cobertura Citopatológico,1.0,34,40.0,8.5
16717,261510,Terezinha,PE,2022.Q3,Cobertura Citopatológico,1.0,42,40.0,10.0
16718,290660,Candiba,BA,2022.Q3,Cobertura Citopatológico,1.0,29,40.0,7.25
16719,353140,Monte Aprazível,SP,2022.Q3,Cobertura Citopatológico,1.0,18,40.0,4.5
16720,241410,Tenente Ananias,RN,2022.Q3,Cobertura Citopatológico,1.0,36,40.0,9.0
16721,411120,Itapejara d'Oeste,PR,2022.Q3,Cobertura Citopatológico,1.0,27,40.0,6.75
16722,290960,Crisópolis,BA,2022.Q3,Cobertura Citopatológico,1.0,20,40.0,5.0
16723,431650,Salvador do Sul,RS,2022.Q3,Cobertura Citopatológico,1.0,48,40.0,10.0
16724,353282,Nova Campina,SP,2022.Q3,Cobertura Citopatológico,1.0,40,40.0,10.0
16725,521900,Sanclerlândia,GO,2022.Q3,Cobertura Citopatológico,1.0,38,40.0,9.5
16726,510060,Alto Taquari,MT,2022.Q3,Cobertura Citopatológico,1.0,31,40.0,7.75
16727,260845,Lagoa do Carro,PE,2022.Q3,Cobertura Citopatológico,1.0,20,40.0,5.0
16728,291030,Elísio Medrado,BA,2022.Q3,Cobertura Citopatológico,1.0,41,40.0,10.0
16729,522060,Silvânia,GO,2022.Q3,Cobertura Citopatológico,1.0,16,40.0,4.0
16730,432140,Tenente Portela,RS,2022.Q3,Cobertura Citopatológico,1.0,25,40.0,6.25
16731,290900,Cordeiros,BA,2022.Q3,Cobertura Citopatológico,1.0,44,40.0,10.0
16732,292980,Saúde,BA,2022.Q3,Cobertura Citopatológico,1.0,36,40.0,9.0
16733,351930,Ibaté,SP,2022.Q3,Cobertura Citopatológico,1.0,15,40.0,3.75
16734,410970,Ibaiti,PR,2022.Q3,Cobertura Citopatológico,1.0,11,40.0,2.75
16735,130002,Alvarães,AM,2022.Q3,Cobertura Citopatológico,1.0,38,40.0,9.5
16736,431337,Nova Santa Rita,RS,2022.Q3,Cobertura Citopatológico,1.0,17,40.0,4.25
16737,522230,Vila Propício,GO,2022.Q3,Cobertura Citopatológico,1.0,6,40.0,1.5
16738,240430,Governador Dix-Sept Rosado,RN,2022.Q3,Cobertura Citopatológico,1.0,3,40.0,0.75
16739,522070,Sítio d'Abadia,GO,2022.Q3,Cobertura Citopatológico,1.0,17,40.0,4.25
16740,431115,Jóia,RS,2022.Q3,Cobertura Citopatológico,1.0,48,40.0,10.0
16741,261600,Venturosa,PE,2022.Q3,Cobertura Citopatológico,1.0,21,40.0,5.25
16742,150470,Moju,PA,2022.Q3,Cobertura Citopatológico,1.0,14,40.0,3.5
16743,270870,São Miguel dos Milagres,AL,2022.Q3,Cobertura Citopatológico,1.0,35,40.0,8.75
16744,230980,Pacoti,CE,2022.Q3,Cobertura Citopatológico,1.0,32,40.0,8.0
16745,310600,Bela Vista de Minas,MG,2022.Q3,Cobertura Citopatológico,1.0,36,40.0,9.0
16746,291510,Itagi,BA,2022.Q3,Cobertura Citopatológico,1.0,29,40.0,7.25
16747,130310,Nova Olinda do Norte,AM,2022.Q3,Cobertura Citopatológico,1.0,24,40.0,6.0
16748,421880,Turvo,SC,2022.Q3,Cobertura Citopatológico,1.0,30,40.0,7.5
16749,251550,Serra Branca,PB,2022.Q3,Cobertura Citopatológico,1.0,27,40.0,6.75
16750,240650,Lagoa Nova,RN,2022.Q3,Cobertura Citopatológico,1.0,22,40.0,5.5
16751,411570,Matinhos,PR,2022.Q3,Cobertura Citopatológico,1.0,9,40.0,2.25
16752,317160,Virgem da Lapa,MG,2022.Q3,Cobertura Citopatológico,1.0,29,40.0,7.25
16753,355360,Tapiratiba,SP,2022.Q3,Cobertura Citopatológico,1.0,26,40.0,6.5
16754,230365,Catunda,CE,2022.Q3,Cobertura Citopatológico,1.0,39,40.0,9.75
16755,293030,Serra Dourada,BA,2022.Q3,Cobertura Citopatológico,1.0,24,40.0,6.0
16756,310590,Barroso,MG,2022.Q3,Cobertura Citopatológico,1.0,15,40.0,3.75
16757,411250,Jardim Alegre,PR,2022.Q3,Cobertura Citopatológico,1.0,31,40.0,7.75
16758,130210,Japurá,AM,2022.Q3,Cobertura Citopatológico,1.0,10,40.0,2.5
16759,420350,Campo Erê,SC,2022.Q3,Cobertura Citopatológico,1.0,38,40.0,9.5
16760,430530,Chapada,RS,2022.Q3,Cobertura Citopatológico,1.0,36,40.0,9.0
16761,250640,Gurinhém,PB,2022.Q3,Cobertura Citopatológico,1.0,25,40.0,6.25
16762,312230,Divinópolis,MG,2022.Q3,Cobertura Citopatológico,1.0,20,40.0,5.0
16763,220253,Caraúbas do Piauí,PI,2022.Q3,Cobertura Citopatológico,1.0,64,40.0,10.0
16764,170710,Divinópolis do Tocantins,TO,2022.Q3,Cobertura Citopatológico,1.0,51,40.0,10.0
16765,220177,Boa Hora,PI,2022.Q3,Cobertura Citopatológico,1.0,58,40.0,10.0
16766,210690,Monção,MA,2022.Q3,Cobertura Citopatológico,1.0,17,40.0,4.25
16767,351990,Iepê,SP,2022.Q3,Cobertura Citopatológico,1.0,41,40.0,10.0
16768,220865,Queimada Nova,PI,2022.Q3,Cobertura Citopatológico,1.0,41,40.0,10.0
16769,522150,Turvânia,GO,2022.Q3,Cobertura Citopatológico,1.0,64,40.0,10.0
16770,220595,Marcolândia,PI,2022.Q3,Cobertura Citopatológico,1.0,33,40.0,8.25
16771,353300,Nova Granada,SP,2022.Q3,Cobertura Citopatológico,1.0,26,40.0,6.5
16772,261520,Terra Nova,PE,2022.Q3,Cobertura Citopatológico,1.0,41,40.0,10.0
16773,170700,Dianópolis,TO,2022.Q3,Cobertura Citopatológico,1.0,21,40.0,5.25
16774,353860,Piracaia,SP,2022.Q3,Cobertura Citopatológico,1.0,19,40.0,4.75
16775,411730,Ortigueira,PR,2022.Q3,Cobertura Citopatológico,1.0,18,40.0,4.5
16776,312120,Delfinópolis,MG,2022.Q3,Cobertura Citopatológico,1.0,48,40.0,10.0
16777,353640,Paulicéia,SP,2022.Q3,Cobertura Citopatológico,1.0,39,40.0,9.75
16778,260850,Lagoa de Itaenga,PE,2022.Q3,Cobertura Citopatológico,1.0,17,40.0,4.25
16779,520082,Amaralina,GO,2022.Q3,Cobertura Citopatológico,1.0,10,40.0,2.5
16780,210545,Jatobá,MA,2022.Q3,Cobertura Citopatológico,1.0,6,40.0,1.5
16781,260250,Brejinho,PE,2022.Q3,Cobertura Citopatológico,1.0,44,40.0,10.0
16782,510190,Brasnorte,MT,2022.Q3,Cobertura Citopatológico,1.0,25,40.0,6.25
16783,210980,Santa Helena,MA,2022.Q3,Cobertura Citopatológico,1.0,15,40.0,3.75
16784,353800,Pindamonhangaba,SP,2022.Q3,Cobertura Citopatológico,1.0,28,40.0,7.0
16785,510850,Vera,MT,2022.Q3,Cobertura Citopatológico,1.0,40,40.0,10.0
16786,270250,Dois Riachos,AL,2022.Q3,Cobertura Citopatológico,1.0,38,40.0,9.5
16787,317000,Ubaí,MG,2022.Q3,Cobertura Citopatológico,1.0,38,40.0,9.5
16788,420990,Lontras,SC,2022.Q3,Cobertura Citopatológico,1.0,26,40.0,6.5
16789,140040,Normandia,RR,2022.Q3,Cobertura Citopatológico,1.0,45,40.0,10.0
16790,350050,Águas de Lindóia,SP,2022.Q3,Cobertura Citopatológico,1.0,22,40.0,5.5
16791,316295,São José da Lapa,MG,2022.Q3,Cobertura Citopatológico,1.0,14,40.0,3.5
16792,410700,Curiúva,PR,2022.Q3,Cobertura Citopatológico,1.0,26,40.0,6.5
16793,420205,Balneário Barra do Sul,SC,2022.Q3,Cobertura Citopatológico,1.0,28,40.0,7.0
16794,412660,Siqueira Campos,PR,2022.Q3,Cobertura Citopatológico,1.0,18,40.0,4.5
16795,521950,Santa Rosa de Goiás,GO,2022.Q3,Cobertura Citopatológico,1.0,9,40.0,2.25
16796,310770,Bom Jesus do Amparo,MG,2022.Q3,Cobertura Citopatológico,1.0,7,40.0,1.75
16797,430642,Dois Irmãos das Missões,RS,2022.Q3,Cobertura Citopatológico,1.0,18,40.0,4.5
