municipio_id_sus,nome,uf_sigla,periodo_codigo,indicadores_nome,peso,meta,resultado,nota,isf_calculado,isf_calculado_erro,isf_calculado_final
330250,Magé,RJ,2022.Q3,Gestantes Saúde Bucal,2,60,24,4.00,5.007368421,#VALUE!,
330250,Magé,RJ,2022.Q3,Cobertura Citopatológico,1,40,12,3.00,6.174035088,#VALUE!,
330250,Magé,RJ,2022.Q3,Cobertura Polio e Penta,2,95,64,6.74,6.174035088,#VALUE!,
330250,Magé,RJ,2022.Q3,Hipertensão (PA Aferida),2,50,12,2.40,5.647719298,#VALUE!,
330250,Magé,RJ,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,4,0.80,5.447719298,#VALUE!,
292000,Maiquinique,BA,2022.Q3,Pré-Natal (6 consultas),1,45,52,10.00,5.487719298,5.487719298,5.487719298
292000,Maiquinique,BA,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,93,10.00,5.487719298,#VALUE!,
292000,Maiquinique,BA,2022.Q3,Gestantes Saúde Bucal,2,60,59,9.83,5.487719298,#VALUE!,
292000,Maiquinique,BA,2022.Q3,Cobertura Citopatológico,1,40,12,3.00,5.521052632,#VALUE!,
292000,Maiquinique,BA,2022.Q3,Cobertura Polio e Penta,2,95,39,4.11,6.221052632,#VALUE!,
292000,Maiquinique,BA,2022.Q3,Hipertensão (PA Aferida),2,50,7,1.40,7.315789474,#VALUE!,
292000,Maiquinique,BA,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,6,1.20,8.435789474,#VALUE!,
292010,Mairi,BA,2022.Q3,Pré-Natal (6 consultas),1,45,73,10.00,9.095789474,9.095789474,9.095789474
292010,Mairi,BA,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,96,10.00,8.451345029,#VALUE!,
292010,Mairi,BA,2022.Q3,Gestantes Saúde Bucal,2,60,92,10.00,8.218011696,#VALUE!,
292010,Mairi,BA,2022.Q3,Cobertura Citopatológico,1,40,42,10.00,6.784678363,#VALUE!,
292010,Mairi,BA,2022.Q3,Cobertura Polio e Penta,2,95,91,9.58,5.984678363,#VALUE!,
292010,Mairi,BA,2022.Q3,Hipertensão (PA Aferida),2,50,35,7.00,5.668888889,#VALUE!,
292010,Mairi,BA,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,39,7.80,5.548888889,#VALUE!,
352840,Mairinque,SP,2022.Q3,Pré-Natal (6 consultas),1,45,16,3.56,5.208888889,5.208888889,5.208888889
352840,Mairinque,SP,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,46,7.67,5.831111111,#VALUE!,
352840,Mairinque,SP,2022.Q3,Gestantes Saúde Bucal,2,60,17,2.83,6.064444444,#VALUE!,
352840,Mairinque,SP,2022.Q3,Cobertura Citopatológico,1,40,8,2.00,7.031111111,#VALUE!,
352840,Mairinque,SP,2022.Q3,Cobertura Polio e Penta,2,95,76,8.00,7.581111111,#VALUE!,
352840,Mairinque,SP,2022.Q3,Hipertensão (PA Aferida),2,50,32,6.40,7.181111111,#VALUE!,
352840,Mairinque,SP,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,22,4.40,6.781111111,#VALUE!,
352850,Mairiporã,SP,2022.Q3,Pré-Natal (6 consultas),1,45,44,9.78,6.421111111,6.421111111,6.421111111
352850,Mairiporã,SP,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,67,10.00,6.443333333,#VALUE!,
352850,Mairiporã,SP,2022.Q3,Gestantes Saúde Bucal,2,60,46,7.67,6.276666667,#VALUE!,
352850,Mairiporã,SP,2022.Q3,Cobertura Citopatológico,1,40,30,7.50,6.41,#VALUE!,
352850,Mairiporã,SP,2022.Q3,Cobertura Polio e Penta,2,95,57,6.00,6.66,#VALUE!,
352850,Mairiporã,SP,2022.Q3,Hipertensão (PA Aferida),2,50,22,4.40,7.46,#VALUE!,
352850,Mairiporã,SP,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,4,0.80,8.42,#VALUE!,
521260,Mairipotaba,GO,2022.Q3,Pré-Natal (6 consultas),1,45,50,10.00,9.32,9.32,9.32
521260,Mairipotaba,GO,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,50,8.33,9.32,#VALUE!,
521260,Mairipotaba,GO,2022.Q3,Gestantes Saúde Bucal,2,60,50,8.33,9.486666667,#VALUE!,
521260,Mairipotaba,GO,2022.Q3,Cobertura Citopatológico,1,40,56,10.00,9.653333333,#VALUE!,
521260,Mairipotaba,GO,2022.Q3,Cobertura Polio e Penta,2,95,100,10.00,9.153333333,#VALUE!,
521260,Mairipotaba,GO,2022.Q3,Hipertensão (PA Aferida),2,50,46,9.20,9.11122807,#VALUE!,
521260,Mairipotaba,GO,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,49,9.80,7.67122807,#VALUE!,
421020,Major Gercino,SC,2022.Q3,Pré-Natal (6 consultas),1,45,64,10.00,6.85122807,6.85122807,6.85122807
421020,Major Gercino,SC,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,100,10.00,6.85122807,#VALUE!,
421020,Major Gercino,SC,2022.Q3,Gestantes Saúde Bucal,2,60,55,9.17,6.85122807,#VALUE!,
421020,Major Gercino,SC,2022.Q3,Cobertura Citopatológico,1,40,20,5.00,7.017894737,#VALUE!,
421020,Major Gercino,SC,2022.Q3,Cobertura Polio e Penta,2,95,93,9.79,6.967894737,#VALUE!,
421020,Major Gercino,SC,2022.Q3,Hipertensão (PA Aferida),2,50,10,2.00,6.631052632,#VALUE!,
421020,Major Gercino,SC,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,8,1.60,7.391052632,#VALUE!,
270440,Major Isidoro,AL,2022.Q3,Pré-Natal (6 consultas),1,45,56,10.00,7.871052632,7.871052632,7.871052632
270440,Major Isidoro,AL,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,65,10.00,7.804385965,#VALUE!,
270440,Major Isidoro,AL,2022.Q3,Gestantes Saúde Bucal,2,60,73,10.00,7.771052632,#VALUE!,
270440,Major Isidoro,AL,2022.Q3,Cobertura Citopatológico,1,40,18,4.50,7.704385965,#VALUE!,
270440,Major Isidoro,AL,2022.Q3,Cobertura Polio e Penta,2,95,77,8.11,8.254385965,#VALUE!,
270440,Major Isidoro,AL,2022.Q3,Hipertensão (PA Aferida),2,50,29,5.80,8.464912281,#VALUE!,
270440,Major Isidoro,AL,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,32,6.40,8.864912281,#VALUE!,
240725,Major Sales,RN,2022.Q3,Pré-Natal (6 consultas),1,45,42,9.33,8.944912281,8.944912281,8.944912281
240725,Major Sales,RN,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,58,9.67,8.789356725,#VALUE!,
240725,Major Sales,RN,2022.Q3,Gestantes Saúde Bucal,2,60,58,9.67,8.439356725,#VALUE!,
240725,Major Sales,RN,2022.Q3,Cobertura Citopatológico,1,40,42,10.00,8.039356725,#VALUE!,
240725,Major Sales,RN,2022.Q3,Cobertura Polio e Penta,2,95,87,9.16,7.689356725,#VALUE!,
240725,Major Sales,RN,2022.Q3,Hipertensão (PA Aferida),2,50,39,7.80,7.75251462,#VALUE!,
240725,Major Sales,RN,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,36,7.20,7.71251462,#VALUE!,
313920,Malacacheta,MG,2022.Q3,Pré-Natal (6 consultas),1,45,35,7.78,7.59251462,7.59251462,7.59251462
313920,Malacacheta,MG,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,37,6.17,7.814736842,#VALUE!,
313920,Malacacheta,MG,2022.Q3,Gestantes Saúde Bucal,2,60,46,7.67,8.198070175,#VALUE!,
313920,Malacacheta,MG,2022.Q3,Cobertura Citopatológico,1,40,26,6.50,8.664736842,#VALUE!,
313920,Malacacheta,MG,2022.Q3,Cobertura Polio e Penta,2,95,90,9.47,8.564736842,#VALUE!,
313920,Malacacheta,MG,2022.Q3,Hipertensão (PA Aferida),2,50,38,7.60,8.164736842,#VALUE!,
313920,Malacacheta,MG,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,30,6.00,7.364736842,#VALUE!,
292020,Malhada,BA,2022.Q3,Pré-Natal (6 consultas),1,45,56,10.00,6.884736842,6.884736842,6.884736842
292020,Malhada,BA,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,81,10.00,6.884736842,#VALUE!,
292020,Malhada,BA,2022.Q3,Gestantes Saúde Bucal,2,60,72,10.00,6.884736842,#VALUE!,
292020,Malhada,BA,2022.Q3,Cobertura Citopatológico,1,40,22,5.50,6.884736842,#VALUE!,
292020,Malhada,BA,2022.Q3,Cobertura Polio e Penta,2,95,71,7.47,7.334736842,#VALUE!,
292020,Malhada,BA,2022.Q3,Hipertensão (PA Aferida),2,50,18,3.60,7.503157895,#VALUE!,
292020,Malhada,BA,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,6,1.20,8.783157895,#VALUE!,
292030,Malhada de Pedras,BA,2022.Q3,Pré-Natal (6 consultas),1,45,52,10.00,9.663157895,9.663157895,9.663157895
292030,Malhada de Pedras,BA,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,90,10.00,9.663157895,#VALUE!,
292030,Malhada de Pedras,BA,2022.Q3,Gestantes Saúde Bucal,2,60,86,10.00,9.663157895,#VALUE!,
292030,Malhada de Pedras,BA,2022.Q3,Cobertura Citopatológico,1,40,60,10.00,9.663157895,#VALUE!,
292030,Malhada de Pedras,BA,2022.Q3,Cobertura Polio e Penta,2,95,79,8.32,8.913157895,#VALUE!,
292030,Malhada de Pedras,BA,2022.Q3,Hipertensão (PA Aferida),2,50,75,10.00,8.744736842,#VALUE!,
292030,Malhada de Pedras,BA,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,79,10.00,7.584736842,#VALUE!,
280380,Malhada dos Bois,SE,2022.Q3,Pré-Natal (6 consultas),1,45,50,10.00,7.344736842,7.344736842,7.344736842
280380,Malhada dos Bois,SE,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,94,10.00,7.033625731,#VALUE!,
280380,Malhada dos Bois,SE,2022.Q3,Gestantes Saúde Bucal,2,60,78,10.00,6.916959064,#VALUE!,
280380,Malhada dos Bois,SE,2022.Q3,Cobertura Citopatológico,1,40,10,2.50,6.350292398,#VALUE!,
280380,Malhada dos Bois,SE,2022.Q3,Cobertura Polio e Penta,2,95,71,7.47,6.975292398,#VALUE!,
280380,Malhada dos Bois,SE,2022.Q3,Hipertensão (PA Aferida),2,50,21,4.20,6.933187135,#VALUE!,
280380,Malhada dos Bois,SE,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,38,7.60,7.053187135,#VALUE!,
280390,Malhador,SE,2022.Q3,Pré-Natal (6 consultas),1,45,31,6.89,6.473187135,6.473187135,6.473187135
280390,Malhador,SE,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,53,8.83,6.784298246,#VALUE!,
280390,Malhador,SE,2022.Q3,Gestantes Saúde Bucal,2,60,43,7.17,6.900964912,#VALUE!,
280390,Malhador,SE,2022.Q3,Cobertura Citopatológico,1,40,35,8.75,7.467631579,#VALUE!,
280390,Malhador,SE,2022.Q3,Cobertura Polio e Penta,2,95,69,7.26,7.317631579,#VALUE!,
280390,Malhador,SE,2022.Q3,Hipertensão (PA Aferida),2,50,24,4.80,7.801842105,#VALUE!,
280390,Malhador,SE,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,9,1.80,8.121842105,#VALUE!,
411390,Mallet,PR,2022.Q3,Pré-Natal (6 consultas),1,45,84,10.00,8.421842105,8.421842105,8.421842105
411390,Mallet,PR,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,95,10.00,8.421842105,#VALUE!,
411390,Mallet,PR,2022.Q3,Gestantes Saúde Bucal,2,60,92,10.00,8.421842105,#VALUE!,
411390,Mallet,PR,2022.Q3,Cobertura Citopatológico,1,40,29,7.25,8.421842105,#VALUE!,
411390,Mallet,PR,2022.Q3,Cobertura Polio e Penta,2,95,92,9.68,8.571842105,#VALUE!,
411390,Mallet,PR,2022.Q3,Hipertensão (PA Aferida),2,50,32,6.40,8.508684211,#VALUE!,
411390,Mallet,PR,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,24,4.80,9.028684211,#VALUE!,
250880,Malta,PB,2022.Q3,Pré-Natal (6 consultas),1,45,69,10.00,9.548684211,9.548684211,9.548684211
250880,Malta,PB,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,92,10.00,9.548684211,#VALUE!,
250880,Malta,PB,2022.Q3,Gestantes Saúde Bucal,2,60,96,10.00,9.515350877,#VALUE!,
250880,Malta,PB,2022.Q3,Cobertura Citopatológico,1,40,35,8.75,9.382017544,#VALUE!,
250880,Malta,PB,2022.Q3,Cobertura Polio e Penta,2,95,89,9.37,8.932017544,#VALUE!,
250880,Malta,PB,2022.Q3,Hipertensão (PA Aferida),2,50,45,9.00,8.721491228,#VALUE!,
250880,Malta,PB,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,56,10.00,7.241491228,#VALUE!,
250890,Mamanguape,PB,2022.Q3,Pré-Natal (6 consultas),1,45,48,10.00,6.341491228,6.341491228,6.341491228
250890,Mamanguape,PB,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,58,9.67,6.341491228,#VALUE!,
250890,Mamanguape,PB,2022.Q3,Gestantes Saúde Bucal,2,60,56,9.33,6.374824561,#VALUE!,
250890,Mamanguape,PB,2022.Q3,Cobertura Citopatológico,1,40,17,4.25,5.941491228,#VALUE!,
250890,Mamanguape,PB,2022.Q3,Cobertura Polio e Penta,2,95,79,8.32,6.016491228,#VALUE!,
250890,Mamanguape,PB,2022.Q3,Hipertensão (PA Aferida),2,50,8,1.60,6.058596491,#VALUE!,
250890,Mamanguape,PB,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,5,1.00,6.738596491,#VALUE!,
521270,Mambaí,GO,2022.Q3,Pré-Natal (6 consultas),1,45,73,10.00,7.118596491,7.118596491,7.118596491
521270,Mambaí,GO,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,80,10.00,7.118596491,#VALUE!,
521270,Mambaí,GO,2022.Q3,Gestantes Saúde Bucal,2,60,43,7.17,7.118596491,#VALUE!,
521270,Mambaí,GO,2022.Q3,Cobertura Citopatológico,1,40,20,5.00,7.685263158,#VALUE!,
521270,Mambaí,GO,2022.Q3,Cobertura Polio e Penta,2,95,81,8.53,8.135263158,#VALUE!,
521270,Mambaí,GO,2022.Q3,Hipertensão (PA Aferida),2,50,25,5.00,7.735263158,#VALUE!,
521270,Mambaí,GO,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,24,4.80,8.735263158,#VALUE!,
411400,Mamborê,PR,2022.Q3,Pré-Natal (6 consultas),1,45,64,10.00,9.255263158,9.255263158,9.255263158
411400,Mamborê,PR,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,66,10.00,9.255263158,#VALUE!,
411400,Mamborê,PR,2022.Q3,Gestantes Saúde Bucal,2,60,62,10.00,9.255263158,#VALUE!,
411400,Mamborê,PR,2022.Q3,Cobertura Citopatológico,1,40,38,9.50,9.255263158,#VALUE!,
411400,Mamborê,PR,2022.Q3,Cobertura Polio e Penta,2,95,62,6.53,9.305263158,#VALUE!,
411400,Mamborê,PR,2022.Q3,Hipertensão (PA Aferida),2,50,55,10.00,9.957894737,#VALUE!,
411400,Mamborê,PR,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,59,10.00,9.957894737,#VALUE!,
313925,Mamonas,MG,2022.Q3,Pré-Natal (6 consultas),1,45,83,10.00,9.877894737,9.877894737,9.877894737
313925,Mamonas,MG,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,100,10.00,9.61122807,#VALUE!,
313925,Mamonas,MG,2022.Q3,Gestantes Saúde Bucal,2,60,89,10.00,9.61122807,#VALUE!,
313925,Mamonas,MG,2022.Q3,Cobertura Citopatológico,1,40,46,10.00,8.71122807,#VALUE!,
313925,Mamonas,MG,2022.Q3,Cobertura Polio e Penta,2,95,93,9.79,8.56122807,#VALUE!,
313925,Mamonas,MG,2022.Q3,Hipertensão (PA Aferida),2,50,77,10.00,8.540175439,#VALUE!,
313925,Mamonas,MG,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,46,9.20,7.220175439,#VALUE!,
431173,Mampituba,RS,2022.Q3,Pré-Natal (6 consultas),1,45,33,7.33,6.640175439,6.640175439,6.640175439
431173,Mampituba,RS,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,100,10.00,6.884619883,#VALUE!,
431173,Mampituba,RS,2022.Q3,Gestantes Saúde Bucal,2,60,33,5.50,6.884619883,#VALUE!,
431173,Mampituba,RS,2022.Q3,Cobertura Citopatológico,1,40,34,8.50,7.784619883,#VALUE!,
431173,Mampituba,RS,2022.Q3,Cobertura Polio e Penta,2,95,92,9.68,7.659619883,#VALUE!,
431173,Mampituba,RS,2022.Q3,Hipertensão (PA Aferida),2,50,17,3.40,6.880672515,#VALUE!,
431173,Mampituba,RS,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,17,3.40,7.920672515,#VALUE!,
130250,Manacapuru,AM,2022.Q3,Pré-Natal (6 consultas),1,45,44,9.78,8.440672515,8.440672515,8.440672515
130250,Manacapuru,AM,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,83,10.00,8.462894737,#VALUE!,
130250,Manacapuru,AM,2022.Q3,Gestantes Saúde Bucal,2,60,79,10.00,8.462894737,#VALUE!,
130250,Manacapuru,AM,2022.Q3,Cobertura Citopatológico,1,40,29,7.25,8.462894737,#VALUE!,
130250,Manacapuru,AM,2022.Q3,Cobertura Polio e Penta,2,95,55,5.79,8.512894737,#VALUE!,
130250,Manacapuru,AM,2022.Q3,Hipertensão (PA Aferida),2,50,43,8.60,9.355,#VALUE!,
130250,Manacapuru,AM,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,43,8.60,8.795,#VALUE!,
250900,Manaíra,PB,2022.Q3,Pré-Natal (6 consultas),1,45,78,10.00,8.255,8.255,8.255
250900,Manaíra,PB,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,96,10.00,8.255,#VALUE!,
250900,Manaíra,PB,2022.Q3,Gestantes Saúde Bucal,2,60,80,10.00,8.255,#VALUE!,
250900,Manaíra,PB,2022.Q3,Cobertura Citopatológico,1,40,31,7.75,8.255,#VALUE!,
250900,Manaíra,PB,2022.Q3,Cobertura Polio e Penta,2,95,96,10.00,8.13,#VALUE!,
250900,Manaíra,PB,2022.Q3,Hipertensão (PA Aferida),2,50,29,5.80,7.73,#VALUE!,
250900,Manaíra,PB,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,16,3.20,7.97,#VALUE!,
130255,Manaquiri,AM,2022.Q3,Pré-Natal (6 consultas),1,45,53,10.00,8.11,8.11,8.11
130255,Manaquiri,AM,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,79,10.00,8.11,#VALUE!,
130255,Manaquiri,AM,2022.Q3,Gestantes Saúde Bucal,2,60,82,10.00,8.11,#VALUE!,
130255,Manaquiri,AM,2022.Q3,Cobertura Citopatológico,1,40,26,6.50,8.11,#VALUE!,
130255,Manaquiri,AM,2022.Q3,Cobertura Polio e Penta,2,95,76,8.00,8.06,#VALUE!,
130255,Manaquiri,AM,2022.Q3,Hipertensão (PA Aferida),2,50,35,7.00,8.123157895,#VALUE!,
130255,Manaquiri,AM,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,23,4.60,7.443157895,#VALUE!,
260915,Manari,PE,2022.Q3,Pré-Natal (6 consultas),1,45,72,10.00,7.263157895,7.263157895,7.263157895
260915,Manari,PE,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,70,10.00,7.263157895,#VALUE!,
260915,Manari,PE,2022.Q3,Gestantes Saúde Bucal,2,60,84,10.00,7.263157895,#VALUE!,
260915,Manari,PE,2022.Q3,Cobertura Citopatológico,1,40,24,6.00,7.263157895,#VALUE!,
260915,Manari,PE,2022.Q3,Cobertura Polio e Penta,2,95,79,8.32,7.413157895,#VALUE!,
260915,Manari,PE,2022.Q3,Hipertensão (PA Aferida),2,50,18,3.60,7.286842105,#VALUE!,
260915,Manari,PE,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,14,2.80,8.166842105,#VALUE!,
130260,Manaus,AM,2022.Q3,Pré-Natal (6 consultas),1,45,45,10.00,8.566842105,8.566842105,8.566842105
130260,Manaus,AM,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,92,10.00,8.277953216,#VALUE!,
130260,Manaus,AM,2022.Q3,Gestantes Saúde Bucal,2,60,80,10.00,8.277953216,#VALUE!,
130260,Manaus,AM,2022.Q3,Cobertura Citopatológico,1,40,30,7.50,7.944619883,#VALUE!,
130260,Manaus,AM,2022.Q3,Cobertura Polio e Penta,2,95,73,7.68,7.694619883,#VALUE!,
130260,Manaus,AM,2022.Q3,Hipertensão (PA Aferida),2,50,40,8.00,7.210409357,#VALUE!,
130260,Manaus,AM,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,34,6.80,6.130409357,#VALUE!,
120033,Mâncio Lima,AC,2022.Q3,Pré-Natal (6 consultas),1,45,32,7.11,5.810409357,5.810409357,5.810409357
120033,Mâncio Lima,AC,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,65,10.00,6.099298246,#VALUE!,
120033,Mâncio Lima,AC,2022.Q3,Gestantes Saúde Bucal,2,60,50,8.33,6.099298246,#VALUE!,
120033,Mâncio Lima,AC,2022.Q3,Cobertura Citopatológico,1,40,20,5.00,6.432631579,#VALUE!,
120033,Mâncio Lima,AC,2022.Q3,Cobertura Polio e Penta,2,95,50,5.26,6.482631579,#VALUE!,
120033,Mâncio Lima,AC,2022.Q3,Hipertensão (PA Aferida),2,50,13,2.60,7.240526316,#VALUE!,
120033,Mâncio Lima,AC,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,18,3.60,7.560526316,#VALUE!,
411410,Mandaguaçu,PR,2022.Q3,Pré-Natal (6 consultas),1,45,78,10.00,7.640526316,7.640526316,7.640526316
411410,Mandaguaçu,PR,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,87,10.00,7.618304094,#VALUE!,
411410,Mandaguaçu,PR,2022.Q3,Gestantes Saúde Bucal,2,60,64,10.00,7.518304094,#VALUE!,
411410,Mandaguaçu,PR,2022.Q3,Cobertura Citopatológico,1,40,22,5.50,6.318304094,#VALUE!,
411410,Mandaguaçu,PR,2022.Q3,Cobertura Polio e Penta,2,95,86,9.05,6.118304094,#VALUE!,
411410,Mandaguaçu,PR,2022.Q3,Hipertensão (PA Aferida),2,50,21,4.20,5.528830409,#VALUE!,
411410,Mandaguaçu,PR,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,22,4.40,5.768830409,#VALUE!,
411420,Mandaguari,PR,2022.Q3,Pré-Natal (6 consultas),1,45,44,9.78,5.708830409,5.708830409,5.708830409
411420,Mandaguari,PR,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,54,9.00,5.61994152,#VALUE!,
411420,Mandaguari,PR,2022.Q3,Gestantes Saúde Bucal,2,60,24,4.00,4.936608187,#VALUE!,
411420,Mandaguari,PR,2022.Q3,Cobertura Citopatológico,1,40,14,3.50,4.936608187,#VALUE!,
411420,Mandaguari,PR,2022.Q3,Cobertura Polio e Penta,2,95,58,6.11,4.886608187,#VALUE!,
411420,Mandaguari,PR,2022.Q3,Hipertensão (PA Aferida),2,50,27,5.40,4.444502924,#VALUE!,
411420,Mandaguari,PR,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,19,3.80,4.164502924,#VALUE!,
411430,Mandirituba,PR,2022.Q3,Pré-Natal (6 consultas),1,45,40,8.89,4.124502924,4.124502924,4.124502924
411430,Mandirituba,PR,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,13,2.17,4.235614035,#VALUE!,
411430,Mandirituba,PR,2022.Q3,Gestantes Saúde Bucal,2,60,24,4.00,5.018947368,#VALUE!,
411430,Mandirituba,PR,2022.Q3,Cobertura Citopatológico,1,40,12,3.00,6.052280702,#VALUE!,
411430,Mandirituba,PR,2022.Q3,Cobertura Polio e Penta,2,95,37,3.89,6.302280702,#VALUE!,
411430,Mandirituba,PR,2022.Q3,Hipertensão (PA Aferida),2,50,20,4.00,7.039122807,#VALUE!,
411430,Mandirituba,PR,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,17,3.40,7.199122807,#VALUE!,
352860,Manduri,SP,2022.Q3,Pré-Natal (6 consultas),1,45,52,10.00,7.299122807,7.299122807,7.299122807
352860,Manduri,SP,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,62,10.00,7.099122807,#VALUE!,
352860,Manduri,SP,2022.Q3,Gestantes Saúde Bucal,2,60,55,9.17,6.549122807,#VALUE!,
352860,Manduri,SP,2022.Q3,Cobertura Citopatológico,1,40,22,5.50,6.715789474,#VALUE!,
352860,Manduri,SP,2022.Q3,Cobertura Polio e Penta,2,95,72,7.58,7.115789474,#VALUE!,
352860,Manduri,SP,2022.Q3,Hipertensão (PA Aferida),2,50,24,4.80,7.473684211,#VALUE!,
352860,Manduri,SP,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,22,4.40,8.193684211,#VALUE!,
411435,Manfrinópolis,PR,2022.Q3,Pré-Natal (6 consultas),1,45,36,8.00,8.313684211,8.313684211,8.313684211
411435,Manfrinópolis,PR,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,27,4.50,8.513684211,#VALUE!,
411435,Manfrinópolis,PR,2022.Q3,Gestantes Saúde Bucal,2,60,82,10.00,9.063684211,#VALUE!,
411435,Manfrinópolis,PR,2022.Q3,Cobertura Citopatológico,1,40,38,9.50,9.063684211,#VALUE!,
411435,Manfrinópolis,PR,2022.Q3,Cobertura Polio e Penta,2,95,89,9.37,9.113684211,#VALUE!,
411435,Manfrinópolis,PR,2022.Q3,Hipertensão (PA Aferida),2,50,42,8.40,9.24,#VALUE!,
411435,Manfrinópolis,PR,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,28,5.60,9.56,#VALUE!,
313930,Manga,MG,2022.Q3,Pré-Natal (6 consultas),1,45,67,10.00,9.98,9.98,9.98
313930,Manga,MG,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,91,10.00,9.446666667,#VALUE!,
313930,Manga,MG,2022.Q3,Gestantes Saúde Bucal,2,60,87,10.00,9.13,#VALUE!,
313930,Manga,MG,2022.Q3,Cobertura Citopatológico,1,40,47,10.00,7.563333333,#VALUE!,
313930,Manga,MG,2022.Q3,Cobertura Polio e Penta,2,95,95,10.00,6.913333333,#VALUE!,
313930,Manga,MG,2022.Q3,Hipertensão (PA Aferida),2,50,59,10.00,5.67122807,#VALUE!,
313930,Manga,MG,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,49,9.80,4.23122807,#VALUE!,
330260,Mangaratiba,RJ,2022.Q3,Pré-Natal (6 consultas),1,45,21,4.67,3.39122807,3.39122807,3.39122807
330260,Mangaratiba,RJ,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,41,6.83,3.924561404,#VALUE!,
330260,Mangaratiba,RJ,2022.Q3,Gestantes Saúde Bucal,2,60,13,2.17,4.24122807,#VALUE!,
330260,Mangaratiba,RJ,2022.Q3,Cobertura Citopatológico,1,40,14,3.50,5.807894737,#VALUE!,
330260,Mangaratiba,RJ,2022.Q3,Cobertura Polio e Penta,2,95,36,3.79,6.457894737,#VALUE!,
330260,Mangaratiba,RJ,2022.Q3,Hipertensão (PA Aferida),2,50,14,2.80,7.678947368,#VALUE!,
330260,Mangaratiba,RJ,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,7,1.40,9.118947368,#VALUE!,
411440,Mangueirinha,PR,2022.Q3,Pré-Natal (6 consultas),1,45,85,10.00,9.978947368,9.978947368,9.978947368
