"municipio_id_sus","nome","uf_sigla","periodo_codigo","indicadores_nome","peso","nota_porcentagem","meta"
"430140",Arvorezinha,RS,"2022.Q3",Cobertura Citopatológico,1.0,24,40.0
"410760",Faxinal,PR,"2022.Q3",Cobertura Citopatológico,1.0,16,40.0
"310830",Borda da Mata,MG,"2022.Q3",Cobertura Citopatológico,1.0,14,40.0
"293010",Senhor do Bonfim,BA,"2022.Q3",Cobertura Citopatológico,1.0,35,40.0
"210400",Esperantinópolis,MA,"2022.Q3",Cobertura Citopatológico,1.0,15,40.0
"411920",Pinhalão,PR,"2022.Q3",Cobertura Citopatológico,1.0,36,40.0
"352810",Macaubal,SP,"2022.Q3",Cobertura Citopatológico,1.0,29,40.0
"240690",Lucrécia,RN,"2022.Q3",Cobertura Citopatológico,1.0,60,40.0
"240520",Janduís,RN,"2022.Q3",Cobertura Citopatológico,1.0,48,40.0
"140050",São João da Baliza,RR,"2022.Q3",Cobertura Citopatológico,1.0,37,40.0
"410315",Bom Jesus do Sul,PR,"2022.Q3",Cobertura Citopatológico,1.0,64,40.0
"411722",Nova Santa Rosa,PR,"2022.Q3",Cobertura Citopatológico,1.0,29,40.0
"221120",Uruçuí,PI,"2022.Q3",Cobertura Citopatológico,1.0,10,40.0
"313390",Itaverava,MG,"2022.Q3",Cobertura Citopatológico,1.0,42,40.0
"350510",Barbosa,SP,"2022.Q3",Cobertura Citopatológico,1.0,35,40.0
"120030",Feijó,AC,"2022.Q3",Cobertura Citopatológico,1.0,14,40.0
"510035",Alto Boa Vista,MT,"2022.Q3",Cobertura Citopatológico,1.0,41,40.0
"311240",Capetinga,MG,"2022.Q3",Cobertura Citopatológico,1.0,39,40.0
"315050",Pimenta,MG,"2022.Q3",Cobertura Citopatológico,1.0,27,40.0
"230390",Chaval,CE,"2022.Q3",Cobertura Citopatológico,1.0,20,40.0
"261000",Palmares,PE,"2022.Q3",Cobertura Citopatológico,1.0,44,40.0
"250120",Areial,PB,"2022.Q3",Cobertura Citopatológico,1.0,34,40.0
"292530",Porto Seguro,BA,"2022.Q3",Cobertura Citopatológico,1.0,16,40.0
"240320",Doutor Severiano,RN,"2022.Q3",Cobertura Citopatológico,1.0,35,40.0
"500410",Guia Lopes da Laguna,MS,"2022.Q3",Cobertura Citopatológico,1.0,25,40.0
"291735",Jaborandi,BA,"2022.Q3",Cobertura Citopatológico,1.0,25,40.0
"310210",Alto Rio Doce,MG,"2022.Q3",Cobertura Citopatológico,1.0,22,40.0
"310280",Andrelândia,MG,"2022.Q3",Cobertura Citopatológico,1.0,19,40.0
"280630",Santa Luzia do Itanhy,SE,"2022.Q3",Cobertura Citopatológico,1.0,19,40.0
"270200",Coité do Nóia,AL,"2022.Q3",Cobertura Citopatológico,1.0,24,40.0
"291875",Lagoa Real,BA,"2022.Q3",Cobertura Citopatológico,1.0,22,40.0
"293245",Umburanas,BA,"2022.Q3",Cobertura Citopatológico,1.0,21,40.0
"355730",Estiva Gerbi,SP,"2022.Q3",Cobertura Citopatológico,1.0,17,40.0
"291660",Itapitanga,BA,"2022.Q3",Cobertura Citopatológico,1.0,38,40.0
"420340",Campo Belo do Sul,SC,"2022.Q3",Cobertura Citopatológico,1.0,34,40.0
"316920",Tombos,MG,"2022.Q3",Cobertura Citopatológico,1.0,28,40.0
"293075",Sítio do Mato,BA,"2022.Q3",Cobertura Citopatológico,1.0,28,40.0
"316860",Teófilo Otoni,MG,"2022.Q3",Cobertura Citopatológico,1.0,19,40.0
"270270",Feliz Deserto,AL,"2022.Q3",Cobertura Citopatológico,1.0,57,40.0
"351920",Iacri,SP,"2022.Q3",Cobertura Citopatológico,1.0,36,40.0
"317052",Urucuia,MG,"2022.Q3",Cobertura Citopatológico,1.0,28,40.0
"292790",Santa Inês,BA,"2022.Q3",Cobertura Citopatológico,1.0,24,40.0
"500345",Deodápolis,MS,"2022.Q3",Cobertura Citopatológico,1.0,17,40.0
"250070",São João do Rio do Peixe,PB,"2022.Q3",Cobertura Citopatológico,1.0,14,40.0
"320060",Aracruz,ES,"2022.Q3",Cobertura Citopatológico,1.0,29,40.0
"430003",Aceguá,RS,"2022.Q3",Cobertura Citopatológico,1.0,45,40.0
"411530",Mariópolis,PR,"2022.Q3",Cobertura Citopatológico,1.0,39,40.0
"412620",Sapopema,PR,"2022.Q3",Cobertura Citopatológico,1.0,37,40.0
"260480",Cortês,PE,"2022.Q3",Cobertura Citopatológico,1.0,20,40.0
"292860",Santo Amaro,BA,"2022.Q3",Cobertura Citopatológico,1.0,5,40.0
"240340",Equador,RN,"2022.Q3",Cobertura Citopatológico,1.0,43,40.0
"250053",Alcantil,PB,"2022.Q3",Cobertura Citopatológico,1.0,43,40.0
"431850",São José do Norte,RS,"2022.Q3",Cobertura Citopatológico,1.0,13,40.0
"320020",Alegre,ES,"2022.Q3",Cobertura Citopatológico,1.0,9,40.0
"316470",São Sebastião do Paraíso,MG,"2022.Q3",Cobertura Citopatológico,1.0,36,40.0
"320050",Apiacá,ES,"2022.Q3",Cobertura Citopatológico,1.0,32,40.0
"350630",Bernardino de Campos,SP,"2022.Q3",Cobertura Citopatológico,1.0,23,40.0
"420640",Guaraciaba,SC,"2022.Q3",Cobertura Citopatológico,1.0,22,40.0
"241140",Santana do Matos,RN,"2022.Q3",Cobertura Citopatológico,1.0,21,40.0
"314760",Passa Quatro,MG,"2022.Q3",Cobertura Citopatológico,1.0,15,40.0
"355090",São Simão,SP,"2022.Q3",Cobertura Citopatológico,1.0,22,40.0
"220527",Jatobá do Piauí,PI,"2022.Q3",Cobertura Citopatológico,1.0,49,40.0
"220560",Landri Sales,PI,"2022.Q3",Cobertura Citopatológico,1.0,46,40.0
"313740",Lagoa Dourada,MG,"2022.Q3",Cobertura Citopatológico,1.0,20,40.0
"293350",Wenceslau Guimarães,BA,"2022.Q3",Cobertura Citopatológico,1.0,14,40.0
"411520",Maringá,PR,"2022.Q3",Cobertura Citopatológico,1.0,7,40.0
"251330",Santa Helena,PB,"2022.Q3",Cobertura Citopatológico,1.0,41,40.0
"355490",Três Fronteiras,SP,"2022.Q3",Cobertura Citopatológico,1.0,37,40.0
"320360",Mucurici,ES,"2022.Q3",Cobertura Citopatológico,1.0,42,40.0
"260670",Ibirajuba,PE,"2022.Q3",Cobertura Citopatológico,1.0,36,40.0
"241290",São Tomé,RN,"2022.Q3",Cobertura Citopatológico,1.0,26,40.0
"354995",São Lourenço da Serra,SP,"2022.Q3",Cobertura Citopatológico,1.0,16,40.0
"410490",Castro,PR,"2022.Q3",Cobertura Citopatológico,1.0,34,40.0
"312650",Francisco Badaró,MG,"2022.Q3",Cobertura Citopatológico,1.0,35,40.0
"431620",Rondinha,RS,"2022.Q3",Cobertura Citopatológico,1.0,47,40.0
"270080",Belém,AL,"2022.Q3",Cobertura Citopatológico,1.0,46,40.0
"510780",Santo Antônio do Leverger,MT,"2022.Q3",Cobertura Citopatológico,1.0,17,40.0
"330350",Nova Iguaçu,RJ,"2022.Q3",Cobertura Citopatológico,1.0,8,40.0
"316460",São Sebastião do Oeste,MG,"2022.Q3",Cobertura Citopatológico,1.0,28,40.0
"430693",Entre-Ijuís,RS,"2022.Q3",Cobertura Citopatológico,1.0,28,40.0
"500260",Camapuã,MS,"2022.Q3",Cobertura Citopatológico,1.0,19,40.0
"240980",Pedro Velho,RN,"2022.Q3",Cobertura Citopatológico,1.0,18,40.0
"220090",Aroazes,PI,"2022.Q3",Cobertura Citopatológico,1.0,45,40.0
"311630",Cipotânea,MG,"2022.Q3",Cobertura Citopatológico,1.0,41,40.0
"500525",Laguna Carapã,MS,"2022.Q3",Cobertura Citopatológico,1.0,38,40.0
"315733",Santa Cruz de Minas,MG,"2022.Q3",Cobertura Citopatológico,1.0,26,40.0
"330120",Carmo,RJ,"2022.Q3",Cobertura Citopatológico,1.0,14,40.0
"150746",São João da Ponta,PA,"2022.Q3",Cobertura Citopatológico,1.0,5,40.0
"170980",Ipueiras,TO,"2022.Q3",Cobertura Citopatológico,1.0,18,40.0
"420030",Agronômica,SC,"2022.Q3",Cobertura Citopatológico,1.0,40,40.0
"411880",Peabiru,PR,"2022.Q3",Cobertura Citopatológico,1.0,20,40.0
"316030",Santo Antônio do Jacinto,MG,"2022.Q3",Cobertura Citopatológico,1.0,26,40.0
"220320",Curimatá,PI,"2022.Q3",Cobertura Citopatológico,1.0,22,40.0
"313340",Itapagipe,MG,"2022.Q3",Cobertura Citopatológico,1.0,20,40.0
"292405",Pé de Serra,BA,"2022.Q3",Cobertura Citopatológico,1.0,19,40.0
"260840",Jurema,PE,"2022.Q3",Cobertura Citopatológico,1.0,19,40.0
"170820",Formoso do Araguaia,TO,"2022.Q3",Cobertura Citopatológico,1.0,16,40.0
"312700",Fronteira,MG,"2022.Q3",Cobertura Citopatológico,1.0,17,40.0
"110025",Presidente Médici,RO,"2022.Q3",Cobertura Citopatológico,1.0,15,40.0
"171830",Praia Norte,TO,"2022.Q3",Cobertura Citopatológico,1.0,42,40.0
"293310",Várzea do Poço,BA,"2022.Q3",Cobertura Citopatológico,1.0,33,40.0
"250610",Fagundes,PB,"2022.Q3",Cobertura Citopatológico,1.0,24,40.0
"431840",São Jerônimo,RS,"2022.Q3",Cobertura Citopatológico,1.0,22,40.0
"430080",Antônio Prado,RS,"2022.Q3",Cobertura Citopatológico,1.0,19,40.0
"310960",Cachoeira da Prata,MG,"2022.Q3",Cobertura Citopatológico,1.0,60,40.0
"250905",Marcação,PB,"2022.Q3",Cobertura Citopatológico,1.0,31,40.0
"240140",Baía Formosa,RN,"2022.Q3",Cobertura Citopatológico,1.0,30,40.0
"110149",São Francisco do Guaporé,RO,"2022.Q3",Cobertura Citopatológico,1.0,14,40.0
"430367",Campestre da Serra,RS,"2022.Q3",Cobertura Citopatológico,1.0,80,40.0
"251398",São Francisco,PB,"2022.Q3",Cobertura Citopatológico,1.0,67,40.0
"220545",Joca Marques,PI,"2022.Q3",Cobertura Citopatológico,1.0,45,40.0
"421003",Luzerna,SC,"2022.Q3",Cobertura Citopatológico,1.0,38,40.0
"291733",Iuiú,BA,"2022.Q3",Cobertura Citopatológico,1.0,26,40.0
"320070",Atilio Vivacqua,ES,"2022.Q3",Cobertura Citopatológico,1.0,22,40.0
"500315",Coronel Sapucaia,MS,"2022.Q3",Cobertura Citopatológico,1.0,21,40.0
"150680",Santarém,PA,"2022.Q3",Cobertura Citopatológico,1.0,13,40.0
"312190",Divinésia,MG,"2022.Q3",Cobertura Citopatológico,1.0,53,40.0
"351640",Franco da Rocha,SP,"2022.Q3",Cobertura Citopatológico,1.0,19,40.0
"410773",Fernandes Pinheiro,PR,"2022.Q3",Cobertura Citopatológico,1.0,38,40.0
"260795",Jaqueira,PE,"2022.Q3",Cobertura Citopatológico,1.0,27,40.0
"510621",Nova Canaã do Norte,MT,"2022.Q3",Cobertura Citopatológico,1.0,22,40.0
"312950",Ibiá,MG,"2022.Q3",Cobertura Citopatológico,1.0,13,40.0
"330470",Santo Antônio de Pádua,RJ,"2022.Q3",Cobertura Citopatológico,1.0,6,40.0
"280200",Divina Pastora,SE,"2022.Q3",Cobertura Citopatológico,1.0,59,40.0
"313868",Luislândia,MG,"2022.Q3",Cobertura Citopatológico,1.0,46,40.0
"355270",Tabatinga,SP,"2022.Q3",Cobertura Citopatológico,1.0,20,40.0
"110013",Machadinho D'Oeste,RO,"2022.Q3",Cobertura Citopatológico,1.0,9,40.0
"510790",Sinop,MT,"2022.Q3",Cobertura Citopatológico,1.0,17,40.0
"354085",Pracinha,SP,"2022.Q3",Cobertura Citopatológico,1.0,15,40.0
"220965",São Francisco de Assis do Piauí,PI,"2022.Q3",Cobertura Citopatológico,1.0,47,40.0
"351885",Guatapará,SP,"2022.Q3",Cobertura Citopatológico,1.0,41,40.0
"220194",Boqueirão do Piauí,PI,"2022.Q3",Cobertura Citopatológico,1.0,40,40.0
"290250",Baianópolis,BA,"2022.Q3",Cobertura Citopatológico,1.0,22,40.0
"314000",Mariana,MG,"2022.Q3",Cobertura Citopatológico,1.0,6,40.0
"317103",Verdelândia,MG,"2022.Q3",Cobertura Citopatológico,1.0,38,40.0
"220667",Morro do Chapéu do Piauí,PI,"2022.Q3",Cobertura Citopatológico,1.0,37,40.0
"421200",Palma Sola,SC,"2022.Q3",Cobertura Citopatológico,1.0,36,40.0
"315290",Pratápolis,MG,"2022.Q3",Cobertura Citopatológico,1.0,31,40.0
"352520",Jarinu,SP,"2022.Q3",Cobertura Citopatológico,1.0,10,40.0
"261153",Quixaba,PE,"2022.Q3",Cobertura Citopatológico,1.0,41,40.0
"250570",Dona Inês,PB,"2022.Q3",Cobertura Citopatológico,1.0,27,40.0
"290420",Botuporã,BA,"2022.Q3",Cobertura Citopatológico,1.0,26,40.0
"314980",Perdizes,MG,"2022.Q3",Cobertura Citopatológico,1.0,14,40.0
"240730",Marcelino Vieira,RN,"2022.Q3",Cobertura Citopatológico,1.0,32,40.0
"510370",Feliz Natal,MT,"2022.Q3",Cobertura Citopatológico,1.0,28,40.0
"250660",Ibiara,PB,"2022.Q3",Cobertura Citopatológico,1.0,47,40.0
"430570",Condor,RS,"2022.Q3",Cobertura Citopatológico,1.0,34,40.0
"351515",Engenheiro Coelho,SP,"2022.Q3",Cobertura Citopatológico,1.0,16,40.0
"270915",Teotônio Vilela,AL,"2022.Q3",Cobertura Citopatológico,1.0,61,40.0
"432240",Uruguaiana,RS,"2022.Q3",Cobertura Citopatológico,1.0,28,40.0
"220800",Picos,PI,"2022.Q3",Cobertura Citopatológico,1.0,29,40.0
"312200",Divino,MG,"2022.Q3",Cobertura Citopatológico,1.0,13,40.0
"352950",Mendonça,SP,"2022.Q3",Cobertura Citopatológico,1.0,39,40.0
"431900",São Marcos,RS,"2022.Q3",Cobertura Citopatológico,1.0,15,40.0
"150295",Eldorado do Carajás,PA,"2022.Q3",Cobertura Citopatológico,1.0,15,40.0
"312030",Cristália,MG,"2022.Q3",Cobertura Citopatológico,1.0,53,40.0
"410895",Guamiranga,PR,"2022.Q3",Cobertura Citopatológico,1.0,31,40.0
"270890",Satuba,AL,"2022.Q3",Cobertura Citopatológico,1.0,14,40.0
"240110",Areia Branca,RN,"2022.Q3",Cobertura Citopatológico,1.0,10,40.0
"520005",Abadia de Goiás,GO,"2022.Q3",Cobertura Citopatológico,1.0,18,40.0
"290800",Coaraci,BA,"2022.Q3",Cobertura Citopatológico,1.0,15,40.0
"352690",Limeira,SP,"2022.Q3",Cobertura Citopatológico,1.0,15,40.0
"317070",Varginha,MG,"2022.Q3",Cobertura Citopatológico,1.0,24,40.0
"314780",Passa-Vinte,MG,"2022.Q3",Cobertura Citopatológico,1.0,12,40.0
"520020",Água Limpa,GO,"2022.Q3",Cobertura Citopatológico,1.0,12,40.0
"521305",Mimoso de Goiás,GO,"2022.Q3",Cobertura Citopatológico,1.0,10,40.0
"430845",Fortaleza dos Valos,RS,"2022.Q3",Cobertura Citopatológico,1.0,53,40.0
"312140",Desterro de Entre Rios,MG,"2022.Q3",Cobertura Citopatológico,1.0,32,40.0
"500210",Bela Vista,MS,"2022.Q3",Cobertura Citopatológico,1.0,16,40.0
"293135",Teixeira de Freitas,BA,"2022.Q3",Cobertura Citopatológico,1.0,18,40.0
"421140",Nova Erechim,SC,"2022.Q3",Cobertura Citopatológico,1.0,49,40.0
"316510",São Tomás de Aquino,MG,"2022.Q3",Cobertura Citopatológico,1.0,39,40.0
"291430",Iramaia,BA,"2022.Q3",Cobertura Citopatológico,1.0,30,40.0
"290180",Antônio Gonçalves,BA,"2022.Q3",Cobertura Citopatológico,1.0,28,40.0
"421490",Rio Fortuna,SC,"2022.Q3",Cobertura Citopatológico,1.0,49,40.0
"430220",Boa Vista do Buricá,RS,"2022.Q3",Cobertura Citopatológico,1.0,35,40.0
"230770",Maranguape,CE,"2022.Q3",Cobertura Citopatológico,1.0,24,40.0
"172020",São Miguel do Tocantins,TO,"2022.Q3",Cobertura Citopatológico,1.0,25,40.0
"510623",Nova Olímpia,MT,"2022.Q3",Cobertura Citopatológico,1.0,18,40.0
"320230",Guaçuí,ES,"2022.Q3",Cobertura Citopatológico,1.0,9,40.0
"260450",Chã Grande,PE,"2022.Q3",Cobertura Citopatológico,1.0,13,40.0
"421145",Nova Itaberaba,SC,"2022.Q3",Cobertura Citopatológico,1.0,60,40.0
"270740",Porto de Pedras,AL,"2022.Q3",Cobertura Citopatológico,1.0,31,40.0
"412330",Santa Cruz de Monte Castelo,PR,"2022.Q3",Cobertura Citopatológico,1.0,30,40.0
"314710",Pará de Minas,MG,"2022.Q3",Cobertura Citopatológico,1.0,29,40.0
"250470",Congo,PB,"2022.Q3",Cobertura Citopatológico,1.0,46,40.0
"355690",Vista Alegre do Alto,SP,"2022.Q3",Cobertura Citopatológico,1.0,38,40.0
"270120",Cacimbinhas,AL,"2022.Q3",Cobertura Citopatológico,1.0,27,40.0
"261140",Primavera,PE,"2022.Q3",Cobertura Citopatológico,1.0,22,40.0
"313690",Juruaia,MG,"2022.Q3",Cobertura Citopatológico,1.0,21,40.0
"352900",Marília,SP,"2022.Q3",Cobertura Citopatológico,1.0,16,40.0
"313570",Jequitibá,MG,"2022.Q3",Cobertura Citopatológico,1.0,44,40.0
"292465",Pintadas,BA,"2022.Q3",Cobertura Citopatológico,1.0,30,40.0
"314690",Papagaios,MG,"2022.Q3",Cobertura Citopatológico,1.0,23,40.0
"150095",Aurora do Pará,PA,"2022.Q3",Cobertura Citopatológico,1.0,17,40.0
"291120",Gandu,BA,"2022.Q3",Cobertura Citopatológico,1.0,10,40.0
"421920",Vidal Ramos,SC,"2022.Q3",Cobertura Citopatológico,1.0,44,40.0
"431175",Manoel Viana,RS,"2022.Q3",Cobertura Citopatológico,1.0,38,40.0
"220270",Cocal,PI,"2022.Q3",Cobertura Citopatológico,1.0,11,40.0
"432340",Vila Maria,RS,"2022.Q3",Cobertura Citopatológico,1.0,8,40.0
"430480",Carlos Barbosa,RS,"2022.Q3",Cobertura Citopatológico,1.0,16,40.0
"231330",Tauá,CE,"2022.Q3",Cobertura Citopatológico,1.0,46,40.0
"280270",Ilha das Flores,SE,"2022.Q3",Cobertura Citopatológico,1.0,34,40.0
"432080",Soledade,RS,"2022.Q3",Cobertura Citopatológico,1.0,11,40.0
"231180",Russas,CE,"2022.Q3",Cobertura Citopatológico,1.0,37,40.0
"210637",Maranhãozinho,MA,"2022.Q3",Cobertura Citopatológico,1.0,30,40.0
"431306",Nova Hartz,RS,"2022.Q3",Cobertura Citopatológico,1.0,23,40.0
"293230",Ubatã,BA,"2022.Q3",Cobertura Citopatológico,1.0,20,40.0
"317020",Uberlândia,MG,"2022.Q3",Cobertura Citopatológico,1.0,38,40.0
"315015",Piedade de Caratinga,MG,"2022.Q3",Cobertura Citopatológico,1.0,26,40.0
"240930",Patu,RN,"2022.Q3",Cobertura Citopatológico,1.0,22,40.0
"530010",Brasília,DF,"2022.Q3",Cobertura Citopatológico,1.0,12,40.0
"421265",Pescaria Brava,SC,"2022.Q3",Cobertura Citopatológico,1.0,27,40.0
"311790",Congonhal,MG,"2022.Q3",Cobertura Citopatológico,1.0,22,40.0
"351970",Ibiúna,SP,"2022.Q3",Cobertura Citopatológico,1.0,10,40.0
"311110",Campina Verde,MG,"2022.Q3",Cobertura Citopatológico,1.0,16,40.0
"500600",Nova Alvorada do Sul,MS,"2022.Q3",Cobertura Citopatológico,1.0,14,40.0
"421650",São Joaquim,SC,"2022.Q3",Cobertura Citopatológico,1.0,14,40.0
"220213",Campo Grande do Piauí,PI,"2022.Q3",Cobertura Citopatológico,1.0,44,40.0
"210520",Igarapé Grande,MA,"2022.Q3",Cobertura Citopatológico,1.0,27,40.0
"261130",Pombos,PE,"2022.Q3",Cobertura Citopatológico,1.0,12,40.0
"231060",Penaforte,CE,"2022.Q3",Cobertura Citopatológico,1.0,28,40.0
"311545",Catuji,MG,"2022.Q3",Cobertura Citopatológico,1.0,33,40.0
"293000",Sebastião Laranjeiras,BA,"2022.Q3",Cobertura Citopatológico,1.0,31,40.0
"510420",Guiratinga,MT,"2022.Q3",Cobertura Citopatológico,1.0,28,40.0
"150285",Curuá,PA,"2022.Q3",Cobertura Citopatológico,1.0,28,40.0
"310290",Antônio Carlos,MG,"2022.Q3",Cobertura Citopatológico,1.0,21,40.0
"261540",Toritama,PE,"2022.Q3",Cobertura Citopatológico,1.0,8,40.0
"316390",São Pedro da União,MG,"2022.Q3",Cobertura Citopatológico,1.0,51,40.0
"420780",Irani,SC,"2022.Q3",Cobertura Citopatológico,1.0,26,40.0
"312595",Fervedouro,MG,"2022.Q3",Cobertura Citopatológico,1.0,26,40.0
"410190",Assaí,PR,"2022.Q3",Cobertura Citopatológico,1.0,23,40.0
"355280",Taboão da Serra,SP,"2022.Q3",Cobertura Citopatológico,1.0,14,40.0
"150110",Bagre,PA,"2022.Q3",Cobertura Citopatológico,1.0,3,40.0
"310650",Berilo,MG,"2022.Q3",Cobertura Citopatológico,1.0,28,40.0
"210650",Matinha,MA,"2022.Q3",Cobertura Citopatológico,1.0,13,40.0
"291370",Inhambupe,BA,"2022.Q3",Cobertura Citopatológico,1.0,8,40.0
"260345",Camaragibe,PE,"2022.Q3",Cobertura Citopatológico,1.0,18,40.0
"431610",Ronda Alta,RS,"2022.Q3",Cobertura Citopatológico,1.0,33,40.0
"330460",Santa Maria Madalena,RJ,"2022.Q3",Cobertura Citopatológico,1.0,26,40.0
"220327",Curral Novo do Piauí,PI,"2022.Q3",Cobertura Citopatológico,1.0,58,40.0
"270340",Jacaré dos Homens,AL,"2022.Q3",Cobertura Citopatológico,1.0,48,40.0
"130300",Nhamundá,AM,"2022.Q3",Cobertura Citopatológico,1.0,31,40.0
"230490",Groaíras,CE,"2022.Q3",Cobertura Citopatológico,1.0,24,40.0
"420020",Agrolândia,SC,"2022.Q3",Cobertura Citopatológico,1.0,24,40.0
"291170",Guanambi,BA,"2022.Q3",Cobertura Citopatológico,1.0,36,40.0
"292310",Olindina,BA,"2022.Q3",Cobertura Citopatológico,1.0,15,40.0
"270060",Barra de São Miguel,AL,"2022.Q3",Cobertura Citopatológico,1.0,25,40.0
"355260",Tabapuã,SP,"2022.Q3",Cobertura Citopatológico,1.0,23,40.0
"411430",Mandirituba,PR,"2022.Q3",Cobertura Citopatológico,1.0,12,40.0
"312980",Ibirité,MG,"2022.Q3",Cobertura Citopatológico,1.0,20,40.0
"315950",Santa Rita do Itueto,MG,"2022.Q3",Cobertura Citopatológico,1.0,45,40.0
"410350",Califórnia,PR,"2022.Q3",Cobertura Citopatológico,1.0,28,40.0
"210330",Codó,MA,"2022.Q3",Cobertura Citopatológico,1.0,28,40.0
"521370",Montes Claros de Goiás,GO,"2022.Q3",Cobertura Citopatológico,1.0,29,40.0
"432100",Tapera,RS,"2022.Q3",Cobertura Citopatológico,1.0,25,40.0
"251000",Nazarezinho,PB,"2022.Q3",Cobertura Citopatológico,1.0,37,40.0
"310510",Bambuí,MG,"2022.Q3",Cobertura Citopatológico,1.0,11,40.0
"150130",Barcarena,PA,"2022.Q3",Cobertura Citopatológico,1.0,24,40.0
"317190",Virgolândia,MG,"2022.Q3",Cobertura Citopatológico,1.0,51,40.0
"351980",Icém,SP,"2022.Q3",Cobertura Citopatológico,1.0,32,40.0
"211027",Santo Amaro do Maranhão,MA,"2022.Q3",Cobertura Citopatológico,1.0,27,40.0
"430825",Floriano Peixoto,RS,"2022.Q3",Cobertura Citopatológico,1.0,16,40.0
"171240",Lizarda,TO,"2022.Q3",Cobertura Citopatológico,1.0,11,40.0
"521290",Marzagão,GO,"2022.Q3",Cobertura Citopatológico,1.0,9,40.0
"220950",Santo Inácio do Piauí,PI,"2022.Q3",Cobertura Citopatológico,1.0,75,40.0
"220255",Caridade do Piauí,PI,"2022.Q3",Cobertura Citopatológico,1.0,59,40.0
"500770",Sete Quedas,MS,"2022.Q3",Cobertura Citopatológico,1.0,28,40.0
"260550",Ferreiros,PE,"2022.Q3",Cobertura Citopatológico,1.0,24,40.0
"290360",Biritinga,BA,"2022.Q3",Cobertura Citopatológico,1.0,18,40.0
"250915",Marizópolis,PB,"2022.Q3",Cobertura Citopatológico,1.0,42,40.0
"292335",Ourolândia,BA,"2022.Q3",Cobertura Citopatológico,1.0,17,40.0
"311547",Catuti,MG,"2022.Q3",Cobertura Citopatológico,1.0,57,40.0
"431290",Nova Bassano,RS,"2022.Q3",Cobertura Citopatológico,1.0,29,40.0
"354940",São Joaquim da Barra,SP,"2022.Q3",Cobertura Citopatológico,1.0,6,40.0
"220420",Francisco Santos,PI,"2022.Q3",Cobertura Citopatológico,1.0,35,40.0
"291970",Macarani,BA,"2022.Q3",Cobertura Citopatológico,1.0,18,40.0
"314390",Muriaé,MG,"2022.Q3",Cobertura Citopatológico,1.0,24,40.0
"251020",Nova Olinda,PB,"2022.Q3",Cobertura Citopatológico,1.0,46,40.0
"510452",Ipiranga do Norte,MT,"2022.Q3",Cobertura Citopatológico,1.0,39,40.0
"354120",Presidente Bernardes,SP,"2022.Q3",Cobertura Citopatológico,1.0,21,40.0
"312320",Dores do Indaiá,MG,"2022.Q3",Cobertura Citopatológico,1.0,20,40.0
"430466",Capão do Leão,RS,"2022.Q3",Cobertura Citopatológico,1.0,11,40.0
"314505",Nova Porteirinha,MG,"2022.Q3",Cobertura Citopatológico,1.0,39,40.0
"220556",Lagoa do Barro do Piauí,PI,"2022.Q3",Cobertura Citopatológico,1.0,48,40.0
"211023",Santana do Maranhão,MA,"2022.Q3",Cobertura Citopatológico,1.0,35,40.0
"421510",Rodeio,SC,"2022.Q3",Cobertura Citopatológico,1.0,20,40.0
"260820",Joaquim Nabuco,PE,"2022.Q3",Cobertura Citopatológico,1.0,22,40.0
"150145",Belterra,PA,"2022.Q3",Cobertura Citopatológico,1.0,19,40.0
"211227",Tufilândia,MA,"2022.Q3",Cobertura Citopatológico,1.0,5,40.0
"430130",Arroio Grande,RS,"2022.Q3",Cobertura Citopatológico,1.0,20,40.0
"261500",Taquaritinga do Norte,PE,"2022.Q3",Cobertura Citopatológico,1.0,11,40.0
"270540",Monteirópolis,AL,"2022.Q3",Cobertura Citopatológico,1.0,38,40.0
"291845",Jucuruçu,BA,"2022.Q3",Cobertura Citopatológico,1.0,33,40.0
"280530",Pirambu,SE,"2022.Q3",Cobertura Citopatológico,1.0,32,40.0
"251360",Santana dos Garrotes,PB,"2022.Q3",Cobertura Citopatológico,1.0,41,40.0
"431402",Paraíso do Sul,RS,"2022.Q3",Cobertura Citopatológico,1.0,40,40.0
"230300",Caridade,CE,"2022.Q3",Cobertura Citopatológico,1.0,20,40.0
"355710",Votuporanga,SP,"2022.Q3",Cobertura Citopatológico,1.0,29,40.0
"411850",Pato Branco,PR,"2022.Q3",Cobertura Citopatológico,1.0,34,40.0
"500830",Três Lagoas,MS,"2022.Q3",Cobertura Citopatológico,1.0,22,40.0
"320310",Jerônimo Monteiro,ES,"2022.Q3",Cobertura Citopatológico,1.0,23,40.0
"431260",Muçum,RS,"2022.Q3",Cobertura Citopatológico,1.0,58,40.0
"320245",Ibatiba,ES,"2022.Q3",Cobertura Citopatológico,1.0,12,40.0
"431570",Rio Pardo,RS,"2022.Q3",Cobertura Citopatológico,1.0,18,40.0
"352230",Itapetininga,SP,"2022.Q3",Cobertura Citopatológico,1.0,26,40.0
"270780",Roteiro,AL,"2022.Q3",Cobertura Citopatológico,1.0,44,40.0
"241040",Pureza,RN,"2022.Q3",Cobertura Citopatológico,1.0,35,40.0
"210150",Barão de Grajaú,MA,"2022.Q3",Cobertura Citopatológico,1.0,16,40.0
"260790",Jaboatão dos Guararapes,PE,"2022.Q3",Cobertura Citopatológico,1.0,7,40.0
